optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0117,"Tried a separate n352 extension entry point and launcher qr_mid352 to bypass the generic qr_mid n-parameter branch while preserving the existing n352 kernel body/768-thread launch, n176 path, n512 dispatcher, and all other behavior. Build and full validation including differential/invariance guards passed, but benchmark was 75995.944941 us versus parent 37532db at 75972.983915 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-50,534ec496,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-50:195,1,1.7297,1.0008,kept,0.42
opt_0118,"Tried removing the explicit data.contiguous() materialization for the n176/n352 mid QR path, passing benchmark inputs directly into the existing custom mid kernel while preserving n512 dispatcher and all other behavior. Build and full validation including differential/invariance guards passed, but benchmark regressed to 75998.886127 us versus parent 37532db at 75972.983915 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-50,7df45aab,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-50:196,1,1.7296,1.0000,kept,0.42
opt_0119,"Tried fused n512 mixed dispatcher tail classification computing tail384 and tail258 in one pass. Validation passed, but benchmark regressed versus accepted iteration: linalg/qr_v2=75998.964289, so not submitted and not counted as a win.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-36,25e8b276,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-36:172,1,1.7296,0.9997,kept,0.42
opt_0120,"scoped output-initialization change on 37532db: dispatcher skips tau row zeroing when active_cols=512 while preserving full tau zeroing for compact rankdef/clustered modes; full validation passed but local geomean regressed vs parent 37532db metric 75972.983915, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-30,0408e5b1,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-30:161,1,1.7296,0.9997,kept,0.42
opt_0121,implemented a bold n512 batch-640 device-side mixed QR dispatcher that classifies each matrix as rankdef/clustered/full inside a single CUDA QR launch and avoids Python/PyTorch subset routing for benchmark-sized n512 batches; full validation passed and local geomean improved vs parent fd4f41e,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-28,e597d7c5,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-28:151,1,1.7295,1.0065,kept,0.42
opt_0122,"Tried a n512 dispatcher full/dense branch specialization that copies full active_cols=512 matrices contiguously and uses a qr_cols branch for the QR loop while preserving compact 256/384 behavior. Build and full validation including differential/invariance guards passed, but benchmark slightly regressed to 76008.288263 us versus parent e597d7c local 76003.808833 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49,2ae6a3e4,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49:188,1,1.7294,1.0005,kept,0.42
opt_0123,"combined the e597d7c n512 dispatcher rankdef and clustered tail scans into one pass that reduces tail258 and tail384 together before selecting active_cols; full validation passed but local geomean regressed vs parent e597d7c, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-29,50996395,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-29:155,1,1.7293,1.0001,kept,0.42
opt_0124,"specialized the e597d7c n512 mixed dispatcher output initialization to skip full-matrix zeroing for full matrices and zero only inactive columns for compact rankdef/clustered matrices; full validation passed but local geomean regressed vs parent e597d7c, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-29,7ce2dc89,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-29:154,1,1.7291,0.9997,kept,0.42
opt_0125,"Tried a n512 dispatcher full-matrix branch that skips the full-output zero pass entirely for active_cols=512 and copies src to dst directly, while preserving runtime compact 256/384 behavior and small-batch routing. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76032.376193 us versus parent e597d7c local 76003.808833 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49,bea85660,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49:189,1,1.7289,0.9997,kept,0.42
opt_0126,"Tried a bold n512 dispatcher classification restructure that scans the wider clustered tail once, simultaneously deriving tail258 and tail384 maxima to avoid the separate rankdef-then-clustered scan path before the runtime active_cols QR body. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76046.521342 us versus parent e597d7c local 76003.808833 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49,d7e76afb,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49:187,1,1.7286,1.0002,kept,0.42
opt_0127,"Tried a non-repeated n352 mid QR launch shape at 896 threads, preserving n176, n512 dispatcher, and all other behavior. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76054.639839 us versus parent 37532db, with n352 slowing to 46191 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-50,3447f985,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-50:194,1,1.7284,1.0096,kept,0.42
opt_0128,"Tried a branch-specialized n512 device dispatcher by moving the QR body into templated in-kernel functions for active_cols 256/384/512 and dispatching to them after device-side classification, preserving the batch=640 device path and small-batch routing. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76063.501968 us versus parent e597d7c local 76003.808833 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49,4a12490b,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-49:186,1,1.7282,0.9992,kept,0.42
opt_0129,"Fused n512 device-side dispatcher classifies rankdef/clustered/full per matrix and runs compact QR in one CUDA launch; full validation passed, repeat benchmarks 76134.838787 and 76130.743070 vs parent 76496.733881",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-44,f1f264ef,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-44:186,1,1.7266,1.0048,kept,0.42
opt_0130,"Staged fused n512 classifier skips clustered scan for rankdef matrices; validation passed but repeat benchmark regressed/noisy vs accepted f1f264e, not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-44,7cede1ea,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-44:187,1,1.7265,0.9999,kept,0.42
opt_0131,"added whole-batch n512 batch=640 uniform-case Python detection routing all-rankdef/all-clustered/all-full batches to separate qr_compact paths while preserving mixed dispatcher for non-uniform batches; full validation passed but local geomean regressed vs parent 37532db, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-31,243fae43,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-31:164,1,1.7261,0.9976,kept,0.42
opt_0132,"Persistent batch-cooperative n512 dense QR prototype: added a grid-stride multi-matrix CUDA kernel that keeps CTAs resident over the 640 dense batch, shares the scalar Householder reduction/update instruction stream across matrices, emits standard compact H/tau, and falls back to parent mixed dispatcher for rankdef/clustered structures. Full validation passed, but benchmark regressed to 76213.991171 with dense n512 ~746ms vs parent; not submitted.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-60,23e56f3a,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-60:250,1,1.7248,0.9840,kept,0.42
opt_0133,"Tried a device-side n512 nearcollinear detector and direct rank-1 compact Householder constructor inside qr_mixed_dispatch. It was mathematically valid and passed build, full validation, differential guard, and invariance guard, but benchmark regressed to 76223.471300 us because the O(n^3)-ish per-matrix detector overhead outweighed skipping QR on the nearcollinear minority. Not submitted; restoring to accepted n2048 structural win.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-57,ce16bb4a,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-57:224,1,1.7245,0.9861,kept,0.42
opt_0134,"Tried a value-safe adaptive n1024 sample descriptor gate: fresh per-call scalar probes skip full structure reductions for obvious dense batches and preserve dense fallback, while ambiguous rows continue to strict existing descriptors. Build, full validation, differential guard, and invariance guard passed, but benchmark regressed to 76369.272220 us because the gate misroutes/blocks the faster homogeneous nearrank graph path and mixed timing worsens. Not submitted; restoring parent accepted best.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-62,6f1665cd,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-62:248,1,1.7212,1.0854,kept,0.42
opt_0135,"Tried a no-extra-launch n512 mixed routing cleanup on top of 3e926a5 by deduplicating clustered index materialization and moving the clustered direct-index compact QR call after the full/no-full branch, preserving rankdef torch path plus direct-index full/clustered kernels. Build, full validation, differential guard, invariance guard, and benchmark passed; local geomean improved to 76496.733881 us versus parent 3e926a5 at 76503.607680 us, so submitting with fixed origin/main wrapper.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-44,fd4f41e5,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-44:162,1,1.7184,1.0001,kept,0.42
opt_0136,"Vectorized direct-index qr_compact_index initialization with float4 row-wise copy and tail zero stores for active_cols=256/512, preserving launch count and QR math; full validation passed but geomean was 76498.054 us versus parent fd4f41e 76496.734, so not submitted.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-32,6213023b,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-32:156,1,1.7184,1.0000,kept,0.42
opt_0137,"replaced n512 mixed rankdef hr/tr zero-padding temporaries with direct index_fill_ on h/tau and sliced index_copy_ of torch geqrf results to reduce output assembly allocation; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-27,6d45c3d6,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-27:147,1,1.7183,1.0001,kept,0.42
opt_0138,"After profile/source inspection, tried a conservative source-level simplification unrelated to previously failed changes: removed the unused active_cols=384 compact-index launcher/fallback path and simplified _compact_qr_index to the two actual direct-index callers, preserving behavior and all runtime routing. Full validation passed but benchmark regressed to 76500.800884 versus parent fd4f41e 76496.733881, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-42,cef1c639,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-42:179,1,1.7183,0.9999,kept,0.42
opt_0139,"Removed unused n512 mixed-routing cluster_rank assignment while preserving direct-index full/clustered helpers and rankdef torch path exactly. Full validation passed; first benchmark was a small win at 76502.633757 versus parent 3e926a5 76503.607680, but variance rerun regressed to 76506.667820, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-37,cf72e0e2,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-37:163,1,1.7182,1.0000,kept,0.42
opt_0140,"Combined current best ca29f010 with the n512 full.any host-sync removal from 60ad188 by deriving full_count from existing rankdef_count and clustered_count while preserving ca29f010 direct-index full/clustered compact QR helpers, inactive-column zeroing, rankdef torch.geqrf path, and all other shapes. Build, full validation, differential guard, invariance guard, and benchmark passed; local geomean improved to 76503.607680 us versus ca29f010 at 76505.883432 us, so submitting with fixed origin/main wrapper.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-43,3e926a5e,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-43:158,1,1.7182,1.0000,kept,0.42
opt_0141,"Applied the exact prior n1024 rank-mask near inclusion change from 82d5e1f on top of current best fd4f41e while preserving all n512 direct-index routing and other paths. Full validation passed but benchmark regressed to 76504.363222 versus parent fd4f41e 76496.733881, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-41,a6e49fd8,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-41:176,1,1.7182,0.9999,kept,0.42
opt_0142,"Moved n512 mixed-routing rank constant assignment inside the rankdef_count guard while preserving direct-index full/clustered helpers and rankdef torch path exactly; full validation passed but benchmark regressed to 76505.277881 versus parent 3e926a5 76503.607680, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-37,a02457a4,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-37:164,1,1.7182,1.0000,kept,0.42
opt_0143,"removed redundant Python int conversion from n4096 exact-upper count_nonzero item guard while preserving output/tau construction and all routing; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-24,c7930df9,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-24:136,1,1.7182,0.9999,kept,0.42
opt_0144,combined n512 full-subset direct-index QR with clustered-kernel inactive-column zeroing for templated direct-index compact QR active_cols 256/512; full validation passed and local geomean beat parent 70a0787,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-21,ca29f010,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-21:123,1,1.7182,1.0001,kept,0.42
opt_0145,"Tried deferring active_cols=256 direct-index inactive-column zeroing until after the Householder loop, leaving active_cols=384/512 initialization unchanged and preserving all routing. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76505.916211 us versus parent fd4f41e at 76496.733881 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-47,c9f6cd40,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-47:176,1,1.7182,1.0003,kept,0.42
opt_0146,"changed n2048 homogeneous rankdef fast path tau allocation from full zeros to empty plus inactive-tail zeroing while preserving h construction, n4096 guard, and n512 routing; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-24,67c54ff9,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-24:137,1,1.7182,1.0000,kept,0.42
opt_0147,"Tried one no-extra-launch structural n512 direct-index QR helper change: skip the initial tau_out zeroing for active_cols=512 because every full-width tau entry is assigned by the QR loop, while preserving clustered/full routing, rankdef torch path, and all kernels otherwise. Full validation passed but benchmark regressed to 76506.383898 versus parent fd4f41e 76496.733881, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-39,ef3b3963,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-39:170,1,1.7182,0.9999,kept,0.42
opt_0148,"Tried a no-extra-launch n512 mixed routing cleanup by deferring full mask construction until full_count is nonzero, preserving rankdef torch path and direct-index full/clustered kernels. Build, full validation, differential guard, and invariance guard passed, but benchmark regressed to 76506.767582 us versus parent 3e926a5 at 76503.607680 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-44,e74df4c1,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-44:161,1,1.7182,1.0000,kept,0.42
opt_0149,"Isolated the near-neutral float4 row-wise initialization to only qr_compact_index active_cols=256, using float4 copy plus zero stores and leaving active_cols=512 scalar; full validation passed but geomean regressed to 76506.876 us versus fd4f41e 76496.734, so no variance repeat or submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-33,b7d36dc3,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-33:161,1,1.7182,0.9999,kept,0.42
opt_0150,"Reordered the n512 no-rankdef full+clustered mixed branch to run clustered direct-index QR before full direct-index QR, preserving masks/counts semantics, rankdef torch path, launch count, and output placement; full validation passed but geomean regressed to 76506.975 us versus fd4f41e 76496.734, showing current full-first order is better.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-34,204eb0e6,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-34:164,1,1.7182,0.9999,kept,0.42
opt_0151,"Split the n512 common full+clustered mixed route into a no-rankdef branch before the rankdef/no-full handling, preserving direct-index full and clustered helpers plus rankdef torch behavior; full validation passed but geomean regressed to 76507.108 us versus fd4f41e 76496.734.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-31,b5c8f56a,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-31:153,1,1.7181,1.0002,kept,0.42
opt_0152,"changed n1024 homogeneous near-rank fast path h allocation from zeros_like to empty_like because both prefix and tail columns are overwritten; full validation passed but local geomean regressed vs parent 3e926a5, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-23,e8f84c98,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-23:133,1,1.7181,1.0000,kept,0.42
opt_0153,"Stacked ca29f010 inactive-zero direct-index helper with safe active_cols=256 shift/mask copy-loop arithmetic from 2238308 while preserving active_cols=512 arithmetic, full-subset routing, clustered path, and rankdef torch path exactly; full validation passed but first benchmark geomean was 76508.319463 versus ca29f010 76505.883432, so not submitted pending variance check",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-36,0bd903d8,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-36:160,1,1.7181,1.0000,kept,0.42
opt_0154,"changed n512 mixed mask construction to use in-place logical_and/logical_not for clustered and full masks, preserving full_count arithmetic, direct-index full/clustered routing, and rankdef torch path; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-26,7edd6370,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-26:143,1,1.7181,0.9998,kept,0.42
opt_0155,"routed the n512 mixed no-full rankdef subset through the existing direct-index compact QR helper for active_cols=384 to avoid Python mask assignment and index_copy output assembly; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-27,275953da,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-27:146,1,1.7181,0.9998,kept,0.42
opt_0156,"Deferred construction of the n512 mixed full mask until full_count is nonzero, preserving full_count host-sync removal, direct-index full/clustered routing, inactive-zero helper, and rankdef torch path; full validation passed and local geomean improved to 76509.554 us.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-30,3833bace,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-30:147,1,1.7181,0.9999,kept,0.42
opt_0157,"Tried an active_cols=256 direct-index initialization specialization that fuses active-column copy and inactive-column zeroing into one flat contiguous pass using the column low bits, preserving active_cols=384/512 code and all n512 routing. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76509.807638 us versus parent fd4f41e at 76496.733881 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-47,bee7151e,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-47:174,1,1.7181,0.9998,kept,0.42
opt_0158,"Tried one safe small-shape dispatch specialization by passing n176/n352 data directly to qr_mid instead of calling data.contiguous(), preserving n512 and all larger paths exactly. Full validation passed but benchmark regressed to 76509.854887 versus parent fd4f41e 76496.733881, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-40,0f74b2bd,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-40:173,1,1.7181,0.9998,kept,0.42
opt_0159,"Tried a micro n512 mixed routing cleanup on top of fd4f41e by moving the rank constant into the rankdef_count block and removing unused cluster_rank setup after full_idx routing, preserving direct-index helpers and rankdef torch path. Build, full validation, differential guard, and invariance guard passed, but benchmark regressed to 76510.105670 us versus parent fd4f41e at 76496.733881 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-45,390e8905,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-45:165,1,1.7181,0.9998,kept,0.42
opt_0160,"changed n2048 homogeneous rankdef fast path output construction from full zeros_like/zeros allocation to empty buffers plus explicit inactive-tail zeroing; full validation passed but local geomean regressed vs parent 3e926a5, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-23,26dad1ed,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-23:132,1,1.7181,1.0001,kept,0.42
opt_0161,"removed explicit data.contiguous() from the n512 rankdef-only compact-384 QR path to avoid a possible full-size copy while preserving mixed clustered torch rankdef path and full/clustered direct-index routing; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-25,fc12d3e1,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-25:140,1,1.7181,0.9998,kept,0.42
opt_0162,"Cached each direct-index qr_compact_index matrix id through shared memory before computing source/destination pointers, preserving launch count, zero/copy loops, and QR math; full validation passed but geomean regressed to 76511.281 us versus fd4f41e 76496.734.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-32,58241d20,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-32:158,1,1.7181,1.0001,kept,0.42
opt_0163,"specialized the n512 direct-index compact QR helper with if constexpr to skip the inactive-column zeroing loop entirely for active_cols=512 while preserving routing and launch count; full validation passed but local geomean regressed vs parent fd4f41e, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-27,3009b9af,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-27:148,1,1.7180,0.9998,kept,0.42
opt_0164,"Tried a true n512 clustered-only identity direct-index helper by allowing qr_compact_index_kernel to use local_matrix when indices is nullptr, exposing qr_compact_identity, and routing all-clustered batches through it to avoid nonzero/arange while preserving mixed full/clustered behavior. Build and full validation including differential/invariance guards passed, but benchmark regressed to 76512.319925 us versus parent fd4f41e at 76496.733881 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-48,b182a23f,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-48:183,1,1.7180,1.0001,kept,0.42
opt_0165,"n512 mixed branch uses full=~rankdef when clustered_count is zero; full validation passed but benchmark regressed vs fd4f41e, not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-43,1b252ec5,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-43:182,1,1.7180,0.9998,kept,0.42
opt_0166,"Tried constructing the n512 full-subset index via torch.logical_not(rankdef | clustered) only inside the full_count guard, preserving full_count host-sync removal, direct-index full/clustered routing, inactive-zero helper, and rankdef torch path; full validation passed but local geomean regressed to 76512.463 us versus parent 3e926a5 76503.608.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-30,60083776,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-30:148,1,1.7180,1.0000,kept,0.42
opt_0167,"Combined current best n512 full-subset direct-index QR with the active_cols=256 shift/mask copy-loop arithmetic only, leaving active_cols=512 copy arithmetic unchanged after the full 256+512 variant regressed; full validation passed and geomean improved to 76513.074291 versus parent 70a0787 76515.491317, submitting with fixed wrapper",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-35,2238308e,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-35:157,1,1.7180,1.0001,kept,0.42
opt_0168,"Tried an early n512 clustered-only short-circuit before rankdef/mixed mask routing, using a global clustered tail check then direct-index compact QR active_cols=256 over an arange index. Build and full validation including differential/invariance guards passed, and clustered benchmark shape improved, but added overhead on other n512 cases made geomean regress to 76514.163353 us versus parent fd4f41e at 76496.733881 us, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-48,89022ad6,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-0-brief-48:181,1,1.7180,1.0001,kept,0.42
opt_0169,"Reused n512 special-subset counts to derive full_count and skip the full.any() host sync before existing direct-index full-subset QR, preserving full_idx materialization only when needed plus rankdef/clustered behavior; full validation passed and local geomean improved to 76514.657 us versus parent 70a0787 76515.491, submitting with fixed wrapper",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-29,fcfbdbee,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-29:144,1,1.7180,1.0000,kept,0.42
opt_0170,Specialized n512 mixed routing for the rankdef-free full+clustered case by skipping clustered&~rankdef and building the full mask from clustered alone while preserving rankdef torch behavior and direct-index helpers; full validation passed but geomean regressed to 76514.970 us versus parent fd4f41e 76496.734.,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-31,2f2fc027,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-31:151,1,1.7180,0.9998,kept,0.42
opt_0171,"Prototyped a structural n512 full/dense QR scheduling replacement by launching the custom active_cols=512 Householder kernels with 1024 threads instead of 512 for both non-indexed and direct-index full matrices, preserving math/routing. Full validation passed but geomean regressed to 76515.112 us versus fd4f41e 76496.734, mainly mixed n512 slowdown, so no submission.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-35,ba966d0d,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-35:168,1,1.7180,1.4486,kept,0.42
opt_0172,generalized direct-index compact QR helper for active_cols 512 and routed only the n512 mixed full subset through it while preserving rankdef torch path and clustered direct-index behavior; full validation passed and local geomean improved vs prior full+rankdef direct-index attempt,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-20,70a0787c,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-20:120,1,1.7180,1.0020,kept,0.42
opt_0173,"Added a mask-driven direct-index n512 full-subset QR kernel to avoid materializing full_idx, reusing rankdef/clustered masks and full_count with no extra classifier launch; full validation passed but geomean 76515.512 us did not beat parent 70a0787 at 76515.491, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-29,7c6e2d81,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-29:143,1,1.7180,1.0000,kept,0.42
opt_0174,"Removed only the provably unused n512 mixed-routing cluster_rank assignment on top of fd4f41e while preserving all kernels, routing semantics, direct-index helpers, and rankdef torch path. Full validation passed but benchmark regressed to 76515.752171 versus parent fd4f41e 76496.733881, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-38,abc0e683,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-2-brief-38:167,1,1.7180,0.9998,kept,0.42
opt_0175,"deferred n1024 per-row prefix_norm reductions until after the homogeneous near-rank fast-path guard by using a scalar prefix_absmax first; full validation passed but local geomean regressed vs parent 3e926a5, so not submitted",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-23,be66c8ce,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-3-brief-23:131,1,1.7179,0.9998,kept,0.42
opt_0176,Specialized active_cols=512 direct-index initialization to copy the full 512x512 matrix with float4 coalesced loads/stores while leaving active_cols=256 unchanged; full validation passed but geomean regressed to 76520.194 us versus fd4f41e 76496.734.,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-32,ee3c0b1a,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-32:157,1,1.7179,0.9997,kept,0.42
opt_0177,"Added a no-full all-clustered n512 branch that uses the non-indexed active_cols=256 compact QR when every matrix is clustered, preserving mixed full/clustered direct-index routing and rankdef torch behavior; full validation passed but geomean regressed to 76521.506 us versus fd4f41e 76496.734.",autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-31,dca924a6,autocuda/optimize/2026-06-20-20-26-49-qr_v2/worker-1-brief-31:152,1,1.7178,0.9999,kept,0.42
