timestamp,agent_id,brief_id,iteration,linalg/qr_py,status,commit,description
2026-06-13T16:33:59.628328,3,13,0,1976.722,succeeded,67c679852fb313a31abd1f729c378843b4449436,"HOST: tau torch::zeros->empty in blocked_qr + blocked_qr_2level. Panel kernels write TAU[k+j] for every column across the k-loop, so tau is fully overwritten -> zero-init was a vestigial B*n memset launch per call. Skipping it: 1992.1->1976.7us (-0.77%), consistent over 2 runs. Win concentrated in shape0 (45.1->43.1) + small shape1/2/4/5 gains. All 19 validate."
2026-06-13T16:48:51.666758,3,13,1,1975.499,succeeded,60bbc2d134d42226ad4c11da91c4efb7b530933f,"HOST: reuse internal scratch V/T/S/W/Y across calls via static handles keyed by (B,n,block/OB) in both blocked_qr + blocked_qr_2level. These buffers are written-then-read within each call and never escape (only H/tau return; H is a fresh A.clone()), so persisting them is safe -- no data_ptr aliasing. Skips 5 torch::empty dispatches+allocator round-trips per call after the 1st. 1976.7->1975.5us (3-run median, consistent, non-overlapping with iter1's 1976.5-1976.8). Small (~0.07%) -- the caching allocator already pooled these -- gain concentrated on the large-buffer shapes 3/4/5. All 19 validate. NOTE: a separate experiment memoizing the _ext.set_* pybind11 setters was PERF-NEUTRAL (shape0 43.06us unchanged) -> discarded; the setters are not a bottleneck. Earlier 2132us reading on that was confirmed fleet/host contention, not the change."
2026-06-13T16:59:07.885938,3,13,2,1975.499,succeeded,60bbc2d134d42226ad4c11da91c4efb7b530933f,"HOST-AUDIT FLOORS (3 negative results, all reverted; tree stays at iter2 60bbc2d). (1) Memoizing the 4 _ext.set_* pybind11 setters (skip re-set when value unchanged): PERF-NEUTRAL, shape0 43.06us unchanged -- the setters are NOT a bottleneck. (2) H=A.contiguous().clone() -> empty_like + flat cudaMemcpyAsync(...,0): NEUTRAL (1976.7/1975.2/1976.5), shape0 unchanged -- torch's clone of a contiguous tensor already hits the fast flat-memcpy path. (3) Hoisting the per-call os.environ.get('QR_DEFER_SMALL'/'QR_DEFER_S4') reads to module constants: NEUTRAL-to-noisy (median 1976.6 vs iter2 1975.5) -- the env read is sub-us. CONCLUSION: after the tau-memset removal (iter1), the small shapes (0,1,2) are LAUNCH-BOUND (shape2 host=194us is ~100 kernel launches from the n/block panel loop) and the large shapes (4,5) are launch-bound from the two-level C++ loop (~1100 launches at shape5); shape6 host==full is GPU-sync-gated by bool(good.all()). None of these are reducible without changing kernel structure (off-brief). The probe's ~10us D2H sync on shape3 is required (host must know routing before launch) and can't be cached by data_ptr (brief-flagged aliasing bug). All 19 validate."
2026-06-13T17:03:18.476648,3,13,N/A,N/A,brief_stop,N/A,"BRIEF-13 host/overhead audit DONE. BEST: 60bbc2d = 1975.5us (3-run median; 1991->1975.5, -0.78% vs champion 359fab6), geomean 22.63x vs the 44709.995 baseline. WHAT WORKED: (iter1, 67c6798) tau torch::zeros->empty in blocked_qr + blocked_qr_2level -- the panel kernels write TAU[k+j] for every column across the k-loop so tau is fully overwritten; the per-call B*n memset was dead work. This is the real mover: 1992->1976.7us (-0.77%), concentrated in shape0 (45->43us) + small shape1/2/4/5 gains. (iter2, 60bbc2d) reuse internal scratch V/T/S/W/Y across calls via static handles keyed by (B,n,block/OB); safe because these never escape (only H/tau return, H is a fresh clone -- NO data_ptr aliasing). Small (-0.07%, allocator already pooled them) but consistent + non-regressing. WHAT DIDN'T (3 negatives, all reverted): memoizing the _ext.set_* pybind11 setters = NEUTRAL (setters aren't a bottleneck); H clone->flat cudaMemcpyAsync = NEUTRAL (torch clone of contiguous already does flat memcpy); hoisting per-call os.environ.get reads to module consts = NEUTRAL/noisy. KEY DIAGNOSIS (CUDA-event host-CPU probe per shape): after the tau fix the host surface is nearly fat-free -- shapes 0/1/2 small-host; shape2 host=194us is ~100 kernel LAUNCHES from the n/block panel loop; shapes 4/5 host (648/1710us) is launch latency from the two-level C++ loop (~1100 launches at shape5); shape6 is NOT host-bound (phase probe: FP64 gram 4.1ms + chol 4.0ms + recon_lu_cpp 7.4ms + solve 2.6ms = GENUINE GPU compute, the 'host==full' was just the trailing bool(good.all()) sync). The shape3 probe's ~10us D2H sync is required (host must route before launch) and can't be cached by data_ptr (the brief-flagged aliasing bug). SUGGESTION for next brief: the remaining host overhead on shapes 2/4/5 is kernel-LAUNCH-COUNT-bound -> only reducible by fusing/cutting launches (kernel-structure work, e.g. fewer wider panels or a fused trailing-update path), which is off a pure-host brief. All kernels kept byte-identical; all 19 validate. NOTE: manager submits/reports rank; I did not call submit.sh."
2026-06-13T17:09:10.906152,3,14,N/A,N/A,brief_start,N/A,"Cut kernel-LAUNCH-COUNT on the two-level path (shapes 4,5). Shapes 4/5 host overhead (648/1710 us) is launch latency from the two-level C++ blocked_qr_2level loop (~1100 launches at shape5). The loop launches separate kernels per inner sub-panel: panel_factor, build_V, S=VtV GEMM, build_Minv, then OB-trailing GEMMs. FUSE adjacent launches where data stays resident (fold build_V into panel write-back as the degenerate case already does - generalize it; OR merge S-Gram + build_Minv into one kernel; OR batch per-inner-panel small ops). Goal: cut launch count + host-launch latency on shapes 4,5 WITHOUT changing math. Distinct from W1 (shapes 0,1 fusion) and W2 (deferred-panel barrier cut). VERIFIED RULES: harness rejects ONLY on literal 'stream' (code+comments incl substrings); NO cudaStream/streams; timeout TRANSIENT(retry); R-solve FP32; orth run-variance (3 runs); stale-build-cache (cd worktree + warm build + discard 1st bench). Verify shapes 4,5 host time drops, all 19 validate, keep other shapes unchanged."
2026-06-13T17:19:54.628294,3,14,0,3178.024,succeeded,8e9fa66a62182256d12e8a6f534a95578ec99929,"iter1 (NEGATIVE, reverted): Gram-free form_T_kernel for w<=IB inner reflectors on two-level path (shapes 4,5) to drop the mm_S_tf32 Gram GEMM launch per inner apply_block_reflector. Math-identical (FP32 in-kernel V^TV dots), all 19 validate. But form_T_kernel's m-reduction is SERIAL per (i,j) thread (O(w^2*m)): shape4 4974->18014us, shape5 11765->94738us, geomean 1963->3178us. Lesson: the tensor-core Gram GEMM beats in-kernel dots even underfilling at B=8/60; launch-count cuts must not move the m-reduction off tensor cores. Reverting to 5fb4152 base."
2026-06-13T17:29:27.061573,3,14,1,2001.618,succeeded,3875309cc1b18ec4c870ca2f4e8c91d8f7bac78c,"iter2 (NEGATIVE, reverted): build_Minv_blk2_gram_kernel fuses mm_S_tf32 (Gram GEMM) INTO build_Minv for w<=IB inner reflectors on two-level path (shapes 4,5): computes S=V^TV in smem (parallel over (i,j), serial m-reduction per thread), then blk2-inverts. 2 launches -> 1. FP32 Gram (was TF32). All 19 validate (smem fits, shape5 ~196KB). But SLOWER: per-thread serial m-reduction (<=2048 iters on 8 CTAs) loses to tensor-core Gram GEMM. shape4 4974->5266us (+5.9%), shape5 11765->12746us (+8.3%), geomean 1963->2002us. PROFILE FINDING (nsys, in-proc shape5): panel_factor_smem_defer=63% GPU, build_Minv_blk2=14%, GEMMs=22%; genuine launch-gap idle only ~1.3ms/call (~11%), 92% of probe idle was clone/python artifact. Shapes 4/5 are PANEL-KERNEL-GPU-bound, NOT launch-bound. CUDA graphs (the real launch-latency fix) are forbidden (stream keyword). Reverting to base."
2026-06-13T17:38:01.296265,3,14,2,1960.901,succeeded,33afa9b5aea9b357650b1b196f48b8f37ca73554,"iter3 (WIN, kept): build_Minv_blk2_fusedY_kernel fuses Y=M*W (mm3 GEMM) INTO build_Minv for w<=IB inner reflectors on two-level path (shapes 4,5). After the blk2 L-inversion, computes Y=M*W in smem (M resident, only small w-dim<=IB reduction added) and writes Y to Yp, skipping mm3. Unlike iter1/2 this fuses ONLY the cheap w-reduction -- the m-reductions (Gram/mm1g/mm3g) stay on tensor cores -- so it removes a 1.7us launch without adding comparable GPU work. Math-identical (M zero-tau rows zero Y rows == old W-zero+GEMM). All 19 validate. shape5 11765->11694us (-0.6%, 3 runs 11700/11683/11699), shape4 flat 4973, geomean 1963.1->1961.0us (3 runs 1962.1/1960.9/1961.2, CoV<0.05%). Other shapes unchanged (flag restored). PROFILE CONTEXT: shapes 4/5 are panel-kernel-GPU-bound (63%), genuine launch-gap only ~7.9%/shape5 (925us/call, 533 launches x 1.7us), so launch fusion ceiling is small. CUDA graphs forbidden (stream)."
2026-06-13T17:42:30.649323,3,14,N/A,N/A,brief_stop,N/A,"BRIEF-14 (cut launch-count on two-level path shapes 4,5) DONE. BEST: commit 33afa9b = geomean 1960.9us (5 runs 1960.2-1962.1, median 1961.0, CoV<0.05%), branched off champion 5fb4152 (1963.1us). WIN: -0.68% shape5 (11765->11688us), shape4 flat, ALL OTHER shapes unchanged (flag restored after each shape4/5 call, verified no leak), all 19 validate. WHAT WORKED (iter3): build_Minv_blk2_fusedY_kernel fuses the Y=M*W GEMM (mm3) INTO build_Minv for w<=IB NARROW INNER reflectors -- after the blk2 L-inversion it computes Y=M*W in smem (M resident, only the cheap w-dim<=IB reduction added) and writes Y straight to Yp, skipping mm3. Removes ~64 launches/call (profiled: 533->469 kernels/call) without adding tensor-core-grade work. Math-identical (M zero-tau rows zero Y rows == old W-zero+GEMM). Gated to inner-only via QR_FUSEDY_MAX_W_{4,5}=IB; extending to the OUTER OB reflector is catastrophic (shape5 ->35877us, wide rest). WHAT FAILED (both reverted, on-branch as iter1/iter2): (1) Gram-free form_T_kernel (serial m-loop) -> shape5 94738us; (2) Gram-fused build_Minv computing S=V^TV in smem (parallel-(i,j) but serial-m reduction) -> +8% shape5. LESSON: every m-dimension reduction (Gram, W=V^TC, C-=VY) MUST stay on the tensor-core cuBLAS GEMMs; only small w-reductions are fusable. CRITICAL FINDING (nsys, clean in-proc shape5 probe matching benchmark 11762us): shapes 4/5 are NOT launch-bound -- they are PANEL-KERNEL-GPU-BOUND: panel_factor_smem_defer_kernel<32> = 63% of GPU time (80us/launch x 88/call, B=8 latency/chain-bound), build_Minv_blk2 = 14%, cuBLAS TF32 GEMMs = 22%. Genuine recoverable launch-gap is only ~7.9% of shape5 (925us/call across 533 serial-dependency launches x 1.7us each), and CUDA graphs (the proper launch-latency eliminator) are FORBIDDEN (stream keyword). So the launch-count lane is near-floored after fusedY. RECOMMENDATION for next brief on shapes 4/5: target the PANEL KERNEL's 63% GPU time directly (a macro algorithm brief -- e.g. a non-one-CTA-per-matrix panel that fills the 148 SMs at B=8, or cutting the within-panel serial rank-1 chain further) and build_Minv's 14%; the host/launch overhead is largely a red herring. iter3 (fusedY) is orthogonal to W1(shapes0,1)/W2(deferred-barrier) and to agent2's current champion (1935us, different shape) -- safely combinable."
2026-06-13T17:57:44.213791,3,14,3,1945.274,succeeded,20996b95e85a7e83ca6811f80c749c3693818cd6,"iter1 (WIN, COMBINE): grafted brief-14's build_Minv_blk2_fusedY_kernel (parent B 33afa9b) onto master ded4f746 (parent A). PURELY ADDITIVE vs master (+120/-2 lines; only deletions = load_inline name v7g->v7g_fy + functions= list adding set_fusedy_max_w). Carried NONE of B's old-base reverts (tau=zeros, scratch-reuse removal) -- verified master's V/T/S/W/Y + tri_solve static-scratch-reuse (cV2/cRop) and tau=torch::empty x2 all intact. Fused kernel inverts L AND computes Y=M*W in smem for w<=IB narrow inner reflectors on the two-level path (shapes 4,5), writing Y to Yp and skipping the mm3 GEMM; only the cheap w-dim<=IB reduction added, m-reductions stay on tensor cores. Gated QR_FUSEDY_MAX_W_{4,5}=IB, restored to 0 after each shape4/5 call (no leak); outer OB reflector keeps cuBLAS mm3. HEAD-TO-HEAD (3 trusted runs each, warm cache, 1st discarded): master A geomean 1946.5/1947.0us; grafted 1945.3/1945.3us (-0.07%). shape5 master 11754.7/11753.1 -> grafted 11685.0/11691.8us (-0.56%, the brief's ~0.68% win, in noise). shapes 0,1,2,3,6 unchanged within run noise (shape6 18247-18263 both); shape4 flat (4969-4975 both). ALL 19 validate. No 'stream' substring anywhere. PROFILE: B's authoritative fusedY profile (33afa9b) shows build_Minv_blk2_fusedY_kernel fires (6.7%, 1472 inst) + panel_factor_smem_defer<32>=63.4% (shapes 4/5 panel-GPU-bound, confirming launch-fusion ceiling is small). My own nsys shape5 captures (saved w/ SHA) yielded no kernel data -- subprocess-spawn capture quirk, NOT a correctness issue: the measured -0.56% vs master IS proof the fused path dispatches (else shape5 == master)."
2026-06-13T17:57:59.815943,3,15,N/A,N/A,brief_start,N/A,"VERIFIED: harness rejects literal 'stream'(incl substrings); NO streams; timeout transient(retry); R-solve FP32; shapes4/5 are PANEL-GPU-bound NOT launch-bound(panel_factor_smem_defer 63% of shape5, only ~7.9% launch-gap recoverable, CUDA-graphs forbidden); every m-dim reduction MUST stay on cuBLAS tensor-core GEMMs(only small w<=IB reductions fusable); orth run-variance(householder_product,3 runs); stale-build-cache(cd absolute+warm+discard1st). Never write 'stream'. NEW MASTER ded4f746~1942us RANK2(23.02x); #1=1482us. COMBINE your fusedY launch-count win onto the new master. Parent A = master ded4f746 (1942us; has shape6 solve scratch-reuse + shape3 defer + tau-fix). Parent B = YOUR 33afa9b (brief14: build_Minv_blk2_fusedY_kernel fuses Y=M*W GEMM into build_Minv for narrow inner reflectors w<=IB, gated QR_FUSEDY_MAX_W_{4,5}=IB, launch count 533->469, shape5 -0.68%). DISJOINT: B only adds a gated build_Minv kernel variant on the two-level path; A's wins are shape6+shape3. Graft B's fusedY kernel + its QR_FUSEDY_MAX_W gating onto A so the shape5 (and shape4 if it helped) two-level build_Minv uses the fused Y=M*W path, keeping ALL of master's shape6/shape3 wins. Verify shape5 drops ~0.68% vs master, shapes 0,1,2,3,6 EXACTLY unchanged, shape4 unchanged-or-better, all 19 validate, 3 runs. Target geomean sub-1935us. no 'stream'."
2026-06-13T17:58:13.506960,3,15,0,1945.274,succeeded,20996b95e85a7e83ca6811f80c749c3693818cd6,"iter1 (WIN, COMBINE): grafted brief-14's build_Minv_blk2_fusedY_kernel (parent B 33afa9b) onto master ded4f746 (parent A). PURELY ADDITIVE vs master (+120/-2 lines; only deletions = load_inline name v7g->v7g_fy + functions= list adding set_fusedy_max_w). Carried NONE of B's old-base reverts (tau=zeros, scratch-reuse removal) -- verified master's V/T/S/W/Y + tri_solve static-scratch-reuse (cV2/cRop) and tau=torch::empty x2 all intact. Fused kernel inverts L AND computes Y=M*W in smem for w<=IB narrow inner reflectors on two-level path (shapes 4,5), writing Y to Yp and skipping mm3 GEMM; only cheap w-dim<=IB reduction added, m-reductions stay on tensor cores. Gated QR_FUSEDY_MAX_W_{4,5}=IB, restored to 0 after each shape4/5 call (no leak); outer OB reflector keeps cuBLAS mm3. HEAD-TO-HEAD (3 trusted runs each, warm cache, 1st discarded): master A geomean 1946.5/1947.0us; grafted 1945.3/1945.3us (-0.07%). shape5 master 11754.7/11753.1 -> grafted 11685.0/11691.8us (-0.56%, brief's ~0.68% win, in noise). shapes 0,1,2,3,6 unchanged within run noise; shape4 flat (4969-4975). ALL 19 validate. No 'stream' anywhere. PROFILE: B's authoritative fusedY profile (33afa9b) shows build_Minv_blk2_fusedY_kernel fires (6.7%,1472 inst)+panel_factor_smem_defer<32>=63.4% (shapes 4/5 panel-GPU-bound). My own nsys shape5 captures yielded no kernel data (subprocess-spawn capture quirk, not correctness); the -0.56% vs master IS proof the fused path dispatches. NOTE: a duplicate of this row was mislogged under brief14/iter3 (start for brief15 hadn't run yet) -- same commit 20996b95."
2026-06-13T18:00:27.591782,3,15,N/A,N/A,brief_stop,N/A,"BRIEF-15 (COMBINE: graft fusedY onto new master ded4f746) DONE. RESULT: commit 20996b95, geomean 1945.4us (4 runs 1945.27/1945.35/1945.52, +discarded warm 1943.94; CoV<0.02%), branch worker-3-brief-15. The graft is a clean WIN over master: shape5 11753.9->11685.5us (-0.58%, reproducible every run, well above shape5's 0.1% internal noise gate) -- exactly B's brief-14 fusedY win, now confirmed on the new master. Geomean 1946.7->1945.4us (-0.07%; shape5 is mid-weight so the small per-shape win dilutes; sub-1935 target was optimistic -- fusedY's headroom is ~0.6% of shape5 only, B's data already showed this). HOW: grafted build_Minv_blk2_fusedY_kernel + set_fusedy_max_w gating from parent B 33afa9b onto parent A ded4f746, PURELY ADDITIVE (+120/-2 lines; only deletions = load_inline name v7g->v7g_fy + functions= list). Carried NONE of B's old-base reverts -- verified master's shape6 solve scratch-reuse (cRop), 2level scratch-reuse (cV2), shape3 defer, and tau=torch::empty x2 ALL intact in the committed file. Fused kernel fuses Y=M*W into build_Minv for w<=IB narrow inner reflectors on the two-level path (shapes 4,5), only the cheap w-dim<=IB reduction added (m-reductions stay on tensor-core cuBLAS), gated QR_FUSEDY_MAX_W_{4,5}=IB and restored to 0 after each shape4/5 call (no leak verified: shapes 0/1/2/3/6 unchanged within noise, shape4 flat 4969-4975). ALL 19 validate. NO 'stream' substring anywhere (verified on committed blob). PROFILING NOTE: my own nsys+ncu shape5 captures could NOT trace the QR kernels -- the eval.py spawn-Pool subprocess finishes after the profiler detaches/window elapses (both tools, every recipe I tried). Removed the empty captures. Parent B's 33afa9b fusedY profile (re-export needs --force-export=true; shows build_Minv_blk2_fusedY_kernel 6.7%/1472inst, panel_factor_smem_defer<32>=63.4%) is the authoritative profile for this exact kernel, and worker-6's ded4f746 master profile covers the (additively-unchanged) landscape -- both available to a follow-up brief. The -0.58% shape5 delta vs master IS the dispatch proof. RECOMMENDATION: the fusedY/launch-count lane is now floored (B established IB is the gate ceiling; extending fusion to the outer OB reflector is catastrophic, shape5->35877us). Next shape4/5 gains must target the PANEL KERNEL's 63% GPU time directly (macro algorithm: fill 148 SMs at B=8, or cut the within-panel serial rank-1 chain) -- the launch/host overhead is a red herring. This commit is safely combinable: orthogonal to W1(shapes0,1) and W2(fnorm panel kernel, disjoint path)."
2026-06-13T18:05:54.645413,3,16,N/A,N/A,brief_start,N/A,"VERIFIED: harness rejects literal 'stream'(incl substrings); NO streams; timeout transient(retry); R-solve FP32; launch-count lane FLOORED(only ~7.9% recoverable, CUDA-graphs forbidden); CholeskyQR DEAD except shape6; shape6 gram/chol GPU-math floored; orth run-variance(3 runs); stale-build-cache(cd absolute+warm+discard1st). Never write 'stream'. CHAMPION af08fa4~1914us LIVE RANK2(1908.5); #1=1482us(~1.29x). Branch off champion af08fa4 (1914us). Your launch-count lane is floored -- pivot to the BIGGEST single geomean term: shape6 (n=4096, B=2) at 18228us, the FP64 Gram+Cholesky+recon CholeskyQR path. B=2 is the MOST underfilled shape (2 matrices). The FP64 GEMMs (gram A^T A, the recon trsm/lu) are the cost. MACRO levers, pick the most promising via ncu: (a) the FP64 Gram G=A^T A is symmetric -- compute only the LOWER triangle via cublasDsyrk instead of a full Dgemm (halves the FP64 FLOPs of the dominant gram step); (b) check whether the recon's diag-block LU + trsm can use cusolver batched or a blocked scheme that fills both matrices' work across more SMs; (c) whether the single reortho pass can be skipped when the measured residual already passes the gate with margin at n=4096. Goal: cut shape6 below 18228 WITHOUT timing out (it currently SCORES; stay timeout-safe, retry on transient). distinct from W5(shape5 multi-CTA),W6(shapes1,2),W0/W7(shape3/4/5 panel). Verify shape6 drops, shapes 0-5 unchanged, all 19 validate incl n=4096 stress, 3 runs. no 'stream'."
2026-06-13T18:12:47.354151,3,16,0,1918.400,succeeded,af08fa4b4e9b170946f4b8cc47792f2402106554,"iter0 baseline (parent af08fa4, unchanged): geomean 1918.4us (3 runs 1918.09/1918.45/1918.64, <0.03% var); shape6=18252.8us. nsys shape6 breakdown per-call: FP64 Dsyrk Gram 4034us(23%), FP64 getrf_wo_pivot chol 3421us(20%), recon diag_lu_static 2402us(14%)+trsm_l 1400us(8%)+trsm_right 1215us(7%)+Schur s256gemm ~1958us(11%), solve+overhead remainder. Recon aggregate ~7000us is largest single block, runs per-matrix cuBLAS Strsm loop (latency-bound at B=2)."
2026-06-13T18:17:00.951365,3,16,1,1982.600,succeeded,a562d9764cf3111bf26f8b713de7c599929f91bb,"iter1 REGRESSION: wired custom dual-matrix recon kernels (recon_solve_L21/U12 in new recon_lu_cpp2) to replace per-matrix cuBLAS Strsm loops in the recon. Validates all 19. shape6 18253->22920us (+25% WORSE), geomean 1918->1982. The naive custom kernels (1 thread/row or /col, smem-staged, sequential w=64 forward/back-sub, no register reuse) are SLOWER than cuBLAS Strsm even at the underfilling batch=2 -- cuBLAS blocks the triangular solve far better. Lever (b) custom-recon-kernel idea rejected. Reverting."
2026-06-13T18:21:47.766512,3,16,2,1918.000,succeeded,4e5ff516ba9be343e0d9293121a61254248dd322,"iter2: tested upper-Gram+upper-potrf (R direct, skip L->R transpose-copy ~270us). REGRESSION: shape6 18250->25528us (+40%), geomean 1917->2011. W4's finding confirmed -- cuSOLVER upper potrf at n=4096 is ~7000us slower (swarm of small panel kernels vs lower's single getrf-style), dwarfing the saved transpose. Both QR_RECON_CPP2 and QR_CHOL_UPPER defaulted OFF; active code == baseline (shape6 18250, geomean 1918, reconfirmed). Confirmed env-var propagation through eval.py spawn works for knob testing."
2026-06-13T18:30:01.728433,3,16,3,1916.400,succeeded,c85b45feee1d1b7c4286679fa6ca7e6f43ecaca0,"iter3 WIN: replaced R=L64.float().transpose(-1,-2).contiguous() (cast+transposed materialize-copy ~244us) with ONE fused chol_L_to_R kernel (FP64-lower -> FP32-upper transpose-cast, ~98us). shape6 18250->18120us (-130us, -0.7%; 3 runs 18119/18117/18124 <0.05% var), geomean 1918.0->1916.4. Validates all 19 incl n=4096. Other shapes untouched (don't hit CholeskyQR path). Confirmed via microbench Gram(4034)/Chol(3421 looped-lower, best of lower/upper/batched)/recon(7000, beats cuSOLVER getrf 28360 & 2-level & custom kernels) are GPU-math floored; transpose overhead was a clean reducible item."
2026-06-13T19:11:09.487986,3,16,4,1916.200,succeeded,af1314426227e9142553ade50950e546930c24f7,"iter4 NEUTRAL: tested TF32 (vs exact-FP32) for the recon's L21/U12w cuBLAS Strsm solves (the trsm_right ~1215us + trsm_l ~1400us = 2615us block). Result: shape6 18123us == exact-FP32 baseline 18120us, geomean 1916.6 == 1916.4. The recon trsm at batch=2 is LATENCY-bound (2 matrices' tiles on 148 SMs), NOT FP32-throughput-bound, so TF32 tensor cores give zero speedup -- and would add residual-amplification risk. Validates all 19. Flag QR_RECON_TRSM_TF32 default 0 (kept documented). Committed state confirmed == iter3 chol_L_to_R win (shape6 18126, geomean 1916.2)."
2026-06-13T19:13:21.870956,3,16,5,1915.900,succeeded,2548fd4a2403044251170481ca6280c3f69eb4ce,"iter5 WIN: replaced A.double() (re-allocates a 256MB FP64 tensor every call) with a cast into a persistent (b,n)-keyed FP64 buffer via torch.mul(A,1.0,out=buf) -- the buffer is fully overwritten each call so persisting is safe (never aliases input A or any returned tensor). Microbench: 128us A.double() vs 68us mul-into-buf. shape6 18126->18074us (-52us; 3 runs 18078/18070/18073 <0.05% var), geomean 1916.2->1915.9. Validates all 19. Precision UNCHANGED (output still FP64). Stacks on iter3 chol_L_to_R. cumulative shape6 18250->18074 (-176us)."
2026-06-13T19:15:52.067642,3,16,6,1915.700,succeeded,18fd7910403cfd3b237d9b8fb47caf2dd933d6b2,"iter6 MARGINAL/NEUTRAL: extended persistent-buffer reuse to G (Gram, 256MB FP64) and L (chol factor, 256MB FP64) -- both fully overwritten each call and consumed before next, so safe. shape6 18074->18068us (3 runs 18060/18071/18075), geomean 1915.9->1915.7 -- WITHIN run-to-run noise (~10-15us var) unlike the clear A64 win (the A64 cast is on the critical path pre-Gram; G/L allocs likely overlap other work / allocator already caches). Kept anyway: removes 512MB/call of allocation (allocator-pressure win) with no precision change, validates all 19. Distinct buffer tags (gram vs chol_L) so cholesky reads G writes L correctly."
2026-06-13T19:20:05.621050,3,16,7,1915.500,succeeded,6d161b7f44d45b173bbab4e2b140271ede8488b9,"iter7 MARGINAL: added chol_L_to_R_out (writes the FP32 R into a persistent buffer, every element written each call, read-only thereafter by solve+recon within the call -> safe). Completes the per-call alloc-reuse (A64+G+L+R = ~1GB/call of FP64/FP32 buffers now persistent). shape6 18068->18062us (3 runs 18065/18056/18066), geomean 1915.7->1915.5 -- within noise (like G/L; allocator already caches the 256MB block mid-call). Validates all 19. Also confirmed recon bs/ob knob: 64 optimal (32->19651us, 48->18486us, 64->18062us). CUMULATIVE shape6 18250->18062 (-188us, -1.0%), geomean 1918.0->1915.5; shapes 0-5 verified unchanged."
2026-06-13T19:21:57.652791,3,16,N/A,N/A,brief_stop,N/A,"shape6 18250->18062us (-188us, -1.0%), geomean 1918.0->1915.5; shapes 0-5 verified UNCHANGED, all 19 validate, no stream/graphs, R-solve FP32, TIMEOUT-SAFE (shape6 got faster). WINS committed: (1) chol_L_to_R fused FP64-lower->FP32-upper transpose-cast kernel replacing L.float().T.contiguous() (-130us, the only clean structural win); (2) A->A64 cast into a persistent buffer vs A.double() per-call alloc (-52us, clear); (3) G/L/R persistent-buffer reuse (marginal/noise but removes ~1GB/call alloc, safe). KEY FINDING: all 3 brief levers were ALREADY in the champion -- cublasDsyrk Gram (gram_fp64), blocked recon (recon_lu_cpp), and 1-pass-no-reortho are all present. The big blocks are GPU-MATH FLOORED, verified by microbench: Gram FP64 Dsyrk=4034us @85% FP64-tensor-peak; Chol looped-lower potrf=3421us (microbench: lower 3945 < upper 11390 < batched 17437, lower is best); recon ~7000us BEATS cuSOLVER getrf (28360us looped-pivoted!), 2-level (ob>64 all regress), custom dual-matrix kernels (+25%), and bs/ob sweep (64 optimal: 32->19651,48->18486,64->18062). DOCUMENTED NEGATIVES (default-off flags): recon_lu_cpp2 dual-matrix kernels +25%; upper-Gram+upper-potrf +40%; TF32 recon-trsm NEUTRAL (latency-bound at B=2, 2 CTAs, not throughput-bound). The no-streams constraint blocks Gram/Chol pipelining. SUGGESTION for next brief: shape6 is at its floor -- little left here. The leader's 1.29x gap (1482 vs 1914) is almost certainly a cross-shape algorithmic departure, not shape6-specific; point workers at shape3 (5817us, B=640, more parallelism headroom) / shape5 (11178us) or a whole-different-algorithm angle rather than grinding shape6."
2026-06-13T19:30:57.685797,3,16,8,1880.190,succeeded,9a238d43cde72761388f199b43a85792ae095c92,"COMBINE brief17: grafted shape6 chol_L_to_R + persistent-buffer recon (parent B 6d161b7) onto 4-shape champion (parent A 63531612). Disjoint code (A=QR-factorization shapes 0/3/4/5, B=CholeskyQR recon shape6): cherry-pick of af08fa4..6d161b7 onto A applied with ZERO conflicts, then squashed; net diff vs A == af08fa4..B exactly (257ins/16del). All 19 validate incl n=4096 stress (test.18). 3 runs warm-cache/discard-run1: 1879.733/1880.190(trusted)/1880.452, spread 0.04%. Per-shape vs A champion: shapes 0-5 EXACTLY unchanged (shape0 38.97/38.99 vs 38.97, shape1 402.1/402.0 vs 402.3, shape2 985.7/985.5 vs 987.9, shape3 5683/5685 vs 5691, shape4 4720/4726 vs 4727, shape5 11106/11101 vs 11111 -- all within sub-0.2% noise); shape6 18047/18047 vs A's 18262 = -215us/-1.18% (the graft, slightly better than B standalone 18062). Geomean 1884.9->1880.3, matches brief projection ~1882. R-solve FP32 (trsm float kernels confirmed in profile), native (H,tau), no 'stream' substring (grep verified). Parent-B shape6 nsys profile is the faithful identical-recon profile (chol_L_to_R_kernel active 0.7%; Dsyrk-upper-bound 23.4% confirms shape6 GPU-math floored)."
