optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0135,"t10 Lever-3 bf16x3 dominant Gram -> CATASTROPHIC mass fallback. fp32_precision knob in torch 2.12.1+cu130 rejects bf16x3/bf16x9 (only tf32/ieee/none; cuBLAS bf16x9 NOT exposed), so hand-rolled _gram_bf16x3_sym (2 bf16 bmms, ~2x TF32 rate). geomean 42659 vs t7 32773 (+30%). Mass cuSOLVER fallback: shape4 +215%, shape8 +103%, shape12 +310%. 39/39 pass (gate falls back) but double-solve ruinous. bf16's 8 mantissa bits -> ~1.5e-5 hi+lo accuracy, NOT enough for ill-conditioned Gram (kappa 1e3-1e4) -- same plain-TF32 mass-fallback mechanism. Only 3xTF32 (~6e-6) survives.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,5e328eb1,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:11,1,1.1211,0.7754,kept,2.04
opt_0136,"t2: trsm_free (explicit k-by-k inverse + tensor-core GEMM, Q=Y@L^-T) on ALL 4 low-rank CQR2 calls. geomean 42690-42746 (3 clean runs) WORSE than parent 40141. Interleaved direct timing: wins s3(dense512)1.065x, s12(lapgeom)1.026x, neutral s4(dense1024), but LOSES s8(rankdef)0.79x, s10(nearrank)0.88x -- the dominant FP32 GEMM has no tensor cores (0.72-0.83x micro) + explicit inverse less stable on near-singular blocks. Numerically identical on well-cond blocks (maxdiff 3e-7).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-19,fc5e4762,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-19:2,1,1.1202,1.1994,kept,2.04
opt_0137,"t3: restrict trsm_free to COMPLEMENT only (dominant keeps direct trsm). geomean 43087-43118, still WORSE than parent 40141. ROOT CAUSE: explicit inverse solve_triangular(L,I_nc) numerically LESS stable than direct solve on NEAR-SINGULAR complement -> rankdef512 fallbacks 3->187/640 (+42ms). Neutral s3/s4/s12 (1.00-1.01x). trsm_free win on well-cond complements (micro 1.1-2.6x) is real but negated by rankdef fallbacks; needs stability guard/exact-rank exclusion.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-19,ba5accaf,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-19:3,1,1.1099,0.9908,kept,2.04
opt_0138,"t4: complement trsm_free with per-batch L-diagonal-ratio guard (1e-3 floor -> direct trsm). geomean 43155-43264. Guard INEFFECTIVE: rankdef complement L is well-conditioned (diag ratio ~0.04, above floor) so guard never triggers -> behaves like unguarded t3, still ~187 rankdef fallbacks. Diagnosis: the explicit-inverse instability on rankdef is NON-LOCAL (accumulates across both complement passes + the combined-V orthogonality gate), not detectable from L's conditioning. Led to the t5 exact-rank (k!=3n//4) gate which IS reliable. Commit 0960a118f.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-19,0960a118,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-19:6,1,1.1082,0.9446,kept,2.04
opt_0139,"t7: low-rank internal cut -- A@Vd (gate-residual only) on TF32 tensor cores (~8-9x faster GEMM; ~3e-4 TF32 err << 9.2e-3 gate). Vd stays FP32. Stacks across all low-rank shapes: dense512 133635->132033, dense1024 84848->83925, rankdef512 154824->153105, nearrank1024 106055->104751, lapgeom1024 55911->54669 (~1% each). Full geomean 43160.067 vs t6 43491.618 (0.76%), 5.09% over parent. 39/39 validate. NEGATIVES probed: CholeskyQR2 trsm left=False layout fix = NO win (1.0x, transposed-RHS penalty doesn't apply at k=352..608); TF32 on complement projections/Vd = FAILS orth gate (0.11-1.34); power=1 still required.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,9949a990,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:11,1,1.1081,1.0077,kept,2.04
opt_0140,"t4 (clean no-regression): revert brief-8 CQR2 (MEASURED 0.96-0.98x SLOWER here -- k=352-768 dont hit the transposed-trsm pathology); enhance _eigh_twolevel SPLIT branch (only entered for >=50%-2-level clustered-heavy batches) to peel low-rank matrices (PR<50) to the floor-free low-rank path. Benchmark mixed shapes are <50% 2-level so hit the early whole-cuSOLVER return at EXACT parent cost -> 43289us == parent 43265 (0.05%, noise). clustered512 keeps 2-level win (66 vs 138ms). Dead router+pre-screen removed. Profiled mixed512 (gemvx/gemv2T-dominated = cuSOLVER syevd floor). BRACKET: no Python-level partition beats cuSOLVER on mixed512/1024 (best 3-way 163.8==163.6ms; 147 vs 105ms). Lever = floor-free n=512 batched kernel (cluster megakernel verified compiles on B200).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-10,133f082b,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-10:3,1,1.1048,1.0220,kept,2.04
opt_0141,"trial7 FINAL: add IN-KERNEL near-diagonal fast path (offdiag-energy -> sorted-diag L + permutation Q; measured 50.8us vs cuSOLVER 65.9us on diagonal n=32 b20, EXACT). Per HARD no-regression constraint route n<=48 to cuSOLVER by DEFAULT (_QL_ROUTE=0): all QL structures lose on dense shape0 (453-576us vs 162us; 6% occupancy, serial critical path floor). EIGH_QL_ROUTE=1 forces QL. Validated 39/39, shape0 160.7us=baseline, geomean 43300 == parent 43364 (NO REGRESSION, shapes 1-12 byte-preserved).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12,a9bf63d9,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12:7,1,1.1045,1.0985,kept,2.04
opt_0142,"trial8: twist variant -- replace SERIAL tql2 values sweep with PARALLEL Sturm-bisection eigenvalues (lane=eigenvalue). Motivated by the finding that block QL on a TRIDIAGONAL input is ~625us (the tql2 SWEEP, not tred2, is the floor). Twist+Sturm shape0 453->272us end-to-end, correctness IMPROVES (orth 4.85e-6, no marginal failure). Still 272>cuSOLVER 161. Default route cuSOLVER, geomean 43300 (no regression).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12,87dcec00,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12:8,1,1.1045,1.0000,kept,2.04
opt_0143,"trial9: 2-PHASE GPU-filling (phase A per-matrix tred2+Sturm 20 warps; phase B per-EIGENVECTOR twisted+backtransform B*n=640 warps fills 148 SMs). end-to-end 272us (==single-kernel), KERNELS-only 221us vs cuSOLVER 162us. Phase-B warp sweep FLAT -> phase A is the floor (Sturm serial count-loop at 6% occupancy). Default route cuSOLVER, geomean 43300.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12,5de97e45,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12:9,1,1.1045,1.0000,kept,2.04
opt_0144,"trial10 FINAL: Sturm iters 50->34 (FP32-sufficient). 2phase kernels 221->195.7us, still > cuSOLVER kernels 161us. DEFINITIVE: no per-matrix custom kernel beats cuSOLVER batch_parallel_jacobi at n=32 b20 (6% occupancy wall, serial-per-lane phases). Default route cuSOLVER: shape0 160.8us, geomean 43324 == parent 43364 (NO REGRESSION).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12,a7885402,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-12:10,1,1.1039,0.9995,kept,2.04
opt_0145,"RAISE low-rank k 352/384->448 for no-cliff shapes 3/12 (NO cleanup). REGRESSION: shape3 81058->282906us (3.5x), shape12 33845->102764us (3x), geomean 36324->43478. STEP-1 diagnosis: orth breaks ENTIRELY in stage-3 twisted factorization (orth[Z]==orth[G_raw] at every k; back-transform preserves orth). Cliff is SPECTRUM-dependent not universal-k: dense512 PR55 & geom1024 PR67 have NO cliff (orth 1.5e-3/2e-4 at k=448 < gate); only rankdef512 PR163 cliffs (k448 orth 0.75). So shapes 3/12 need NO cleanup to run k=448 -- but the mega INNER solve cost grows steeply with k (single-CTA twisted-fact+backtransform latency-bound, 58ms b640 k=448). Smaller complement saving << bigger inner cost. Refutes naive k-raise.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-30,503be07a,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-30:1,1,1.1000,0.8341,kept,2.04
opt_0146,"t6: reverted t5 regression (cuSOLVER inner eigh); re-swept k under cheap gate + widened net (Direction 3). dense1024 k 640->608 (shape4 86045->84848); NEW nearrank1024 band PR(200,400]->k=768 (was a loss under FP64 gate, now 0-fallback beats syevd: shape10 108185->106054 ~2%). MIXED per-matrix split re-probed = STILL A LOSS (mixed512 202 vs 164ms; batched cuSOLVER unbeatable by split) -> left on cuSOLVER. Full geomean 43491.618 vs t4 43628.483, 4.36% over parent 45475.090. 39/39 validate. dense512 k=352/rankdef512 k=384 confirmed optimal.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,552f9055,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:8,1,1.0996,1.0764,kept,2.04
opt_0147,"t4: cheap FP32 low-rank residual gate reusing A@V (Direction 1). _lowrank_eigh now returns A@V built free from A@Qd (A@Vd=(A@Qd)@G + complement A@Vc); gate is FP32 (eigen from reused A@V, no n*n GEMM; orth via one true-FP32 V^T V) replacing two n*n FP64 GEMMs (~9.6% of dense1024). Probe: FP32 bad-mask IDENTICAL to FP64 on all 4 low-rank shapes (relerr~3e-4<<9.2e-3 gate) = same safety. Per-shape: dense512 139944->133452, dense1024 90506->86045, rankdef512 161005->154800, lapgeom1024 61247->55966(-8.6%). Full geomean 43628.483 vs t3 44358.327 (1.65%), 4.06% over parent. 39/39 validate.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,7e2beab7,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:6,1,1.0962,1.0167,kept,2.04
opt_0148,"NS cleanup ON + raise no-cliff shapes 3/12 to k=448 (brief's FULL hypothesis end-to-end). REGRESSION: geomean 36324->43836, 39/39 PASS. shape3 87684(k352)->294866(k448), shape12 34769->102483. NS makes orth PASS at k=448 (3e-6, was 0.75/0.10 raw, 0 fallback) -> ceiling IS cheaply raisable. BUT the mega INNER solve has a sharp COST CLIFF above k~384 (single-CTA twisted-fact+FP16-reduction latency-bound: b640 82ms@k352 -> 108ms@k384 -> 259-278ms@k>=400) that dominates. Even w/ free orth fix, k=448 is 3.5x slower than k=352. Orth ceiling was NEVER the binding constraint; the inner-solve cost cliff is. Also: shapes 4/10 blocked by the EIG gate (energy capture needs k=608/768, outer_eigr 5e-2/2e-1 at k<=448) NOT orth, and k>=512 overflows the mega FP16-triangle SMEM cap regardless. Definitive built refutation.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-30,9ae71966,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-30:3,1,1.0910,0.8386,kept,2.04
opt_0149,"t3: cost-gated mixed router (predict route vs whole-cuSOLVER from class counts, route only if <0.80*whole; homogeneous->delegate to 2-level; consolidated single A@A; tightened 2-level detector 0.6->ncl=37). 44240us (parent 43265). Gate correctly falls both benchmark mixed shapes to whole cuSOLVER (no partition wins); residual ~2.3% regression = router A@A+syncs on mixed shapes + extra A@A on clustered512. DECISIVE BRACKET: no Python-level partition beats whole-batch cuSOLVER on mixed512/1024 (best 3-way 163.8==163.6ms; 147 vs 105ms). Lever is floor-free n=512 batched kernel (cluster megakernel verified compiles on B200).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-10,16297fc5,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-10:2,1,1.0810,1.0626,kept,2.04
opt_0150,"t3: generalized low-rank routing to per-n PR bands; added rankdef512 band (PR~163 -> k=384). shape8 rankdef512 161005us vs t2 171828 (cuSOLVER) ~1.06x, 0 fallback (rank 3n/4=384 captured exactly; k>=416 = 100% fallback loss; homogeneity gate keeps mixed out). nearrank1024 measured NO win (left on cuSOLVER). Full geomean 44358.327 vs parent 45475.090 (2.46%), vs t2 44702.690. 39/39 validate. All prior wins (dense512 k=352, dense1024 k=640, lapgeom1024 k=384, clustered 2-level, megakernels) unchanged.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,ce4c5eb9,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:3,1,1.0781,1.0078,kept,2.04
opt_0151,"trial 9 FINAL (non-regressing): route n=2048 back to cuSOLVER (empty _BT_LOWPREC_N). geomean 44450 == parent 44358 (noise), shape5=188361 (cuSOLVER). 39/39. All coop-wavefront machinery committed. VERDICT: reduction de-serialized 7.3x + bit-exact, but non-back-transform FLOOR=395672us=2.1x cuSOLVER 186323 -> two-stage cannot beat cuSOLVER at b=8 even with free back-transform.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-9,9202c03b,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-9:9,1,1.0759,1.1139,kept,2.04
opt_0152,"t2: added a SECOND PR band (moderate, PR in (85,120], homogeneity-gated) routing dense1024 cond2 (PR~110, erank~47) to low-rank k=640. shape4 dense1024 90579us vs t1 109342 (cuSOLVER)=1.21x. lapgeom1024 unchanged (k=384, steep band matches first); mixed1024 blocked by homogeneity gate (PR range [55,1024]); nearrank/others miss both bands. Full geomean 44702.690 vs parent 45475.090 (1.70%), vs t1 45149.692. 39/39 validate.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,e0fde89e,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:2,1,1.0698,1.0100,kept,2.04
opt_0153,"t6: per-pass dominant CQR2 Gram (pass1 FP32, pass2 TF32) via new gram_mode tuple support. Hypothesis: CQR2 self-corrects conditioning so pass-2 Gram on well-conditioned Q1 tolerates plain TF32. MASS FALLBACK anyway: geomean 34318->44974 (s3 81034->123878, s4 50416->117656, s6 132638->182964, s8 93153->115755, s10 104900->156106, s12 34012->90772). REFUTES per-pass hypothesis: low-rank shapes sit at the ORTH-GATE FLOOR (spectral tail -> subspace only approx-invariant), so pass-2's ~3e-4 TF32 rounding on well-conditioned Q1 STILL pushes final orth over 80*n*eps gate. Plain TF32 forbidden anywhere in dominant CQR2; only FP32-accurate 3xTF32 survives. 39/39 PASS.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44,36f4ccb5,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44:6,1,1.0634,0.7717,kept,2.04
opt_0154,"t1: cuSOLVER-Jacobi lever = MEASURED NEGATIVE (probed: n=512 b640 syevd 158ms vs looped-syevj sw15 8759ms / syevjBatched sw8 tol1e-2 455ms = 2.9x slower; n=1024 syevd 108ms vs syevjBatched 333ms; NO tol/max_sweeps config beats syevd). Extension removed. STRUCTURE probe found the win: dense512 cond2 has PR~55 erank~24/512, so routed it to the existing low-rank path k=352 (_LOWRANK_K[512]=352). dense512 shape 3: 139827us vs parent ~157-171ms. Full geomean 45149.692 vs parent 45475.090 (0.72%). 39/39 validate. clustered512(PR512)/rankdef(163)/lapdense(284)/mixed512(frac0.72) all miss detector -> no regression.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,5b632546,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:1,1,1.0592,1.0072,kept,2.04
opt_0155,"t2: Vd lift -> plain TF32 ONLY (dominant Gram restored to FP32). STILL mass fallback: geomean 34318->45194. Qd,G individually orthonormal but TF32's ~3e-4/op on the n*k@k*k product breaks assembled V=[Vd,Vc] orth above 80*n*eps gate (~4.9e-3 n=512) -> s3 81034->251786, s6 132638->243455, s8 93153->253874, s10 104900->197744 fall to full cuSOLVER. shape4 61262 mild, shape12 33608 ~clean. Confirms brief-7 t7. 39/39 PASS.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44,edac579c,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-44:2,1,1.0582,1.1591,kept,2.04
opt_0156,"Nested randomized-subspace inner solve for k>448 (project Bk to k2=384, megakernel the reduced-reduced block, Rayleigh complement) REGRESSED: shape4 dense1024 k=608 83970->164894 (+96%), shape10 nearrank1024 k=768 104921->170138 (+62%). Geomean 41363->45231. Root cause: k2=384 too small to capture k=608/768 -> Vd2 non-orthonormal -> outer gate falls whole batch to full-n cuSOLVER on top of wasted nested GEMMs. k<=448 shapes 3/8/12 unchanged from t1. 39/39 validate. Need k2 close to k (won't fit megakernel) OR a different k>448 primitive.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-11,065d451a,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-11:2,1,1.0573,0.9145,kept,2.04
opt_0157,"Spectral 2-way matrix-sign split for k>448 (sigma=mean, NS sign projector, two k//2 sub-blocks each megakernel'd) REGRESSED: shape4 83869->165035 (+96%), shape10 104885->179335 (+71%). Same failure as nested (t2): fixed k//2 half-width mismatches true above-mean count + TF32 NS sign inaccurate -> subspace mixing -> non-orthonormal lift -> outer gate falls whole batch to full-n cuSOLVER on top of split work. Geomean 45445. k<=448 shapes 3/8/12 unchanged. FOUR k>448 solvers refuted (nested, Xsyev, _eigh_custom, spectral-split). 39/39 validate.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-11,3c33263a,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-11:6,1,1.0523,0.9106,kept,2.04
opt_0158,"Raise medium-route cap 400->448. Fast blocked-WY back-transform makes the kernel win the whole SMEM-fit range at both batch sizes (b640 n=384 1.53x/n=416 1.77x/n=448 1.70x; b40 up to 1.86x). Routes all (200,448]; gate falls unresolved matrices. Geomean 45475us (==trial6, no benchmark shape in 400-448). Idle-verified, 39/39.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3,9d38abc2,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3:7,1,1.0517,1.0003,kept,2.04
opt_0159,"Peel DORMANT (_PEEL_N empty) -> branch behaviorally == parent, no regression (geomean 45489 == parent 45475). Established the true cuSOLVER floors: shape10 nearrank 107739us, shape8 rankdef 167227us. Confirms peel is a loss on nearrank (122ms vs 108ms).",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8,d631875f,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8:7,1,1.0513,1.0270,kept,2.04
opt_0160,Tune blocked-WY panel NB 32->16 (swept 8/16/24/32; 16 fastest: smaller panel -> larger V column block fits SMEM + more GEMM parallelism; NB<=32 for one-warp block-T). Shape2 n=352 13142->10840us (1.86x vs baseline). Geomean 46132->45489us. Validated 39/39.,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3,8a1b527b,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3:6,1,1.0513,1.0141,kept,2.04
opt_0161,"FINAL: peel DORMANT (_PEEL_N empty) -> branch behaviorally identical to parent 9d38abc2 (geomean 45517 == 45475 within noise, 39/39, no stream, -O2). VERDICT: gap-peel cannot beat cuSOLVER on nearrank1024 (768-dim flat signal block irreducible + cuSOLVER already exploits rank-deficiency). Machinery fully wired, isolated, reseed-safe (all fixes preserved: contiguous-RHS CQR2 50x bugfix, robust cholesky_ex, single-pass CQR, complement-null, block-Rayleigh, TF32 gate) for a deeper-deficiency reseed or manager redirect.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8,76ea28cf,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8:10,1,1.0507,1.0194,kept,2.04
opt_0162,"t11 Lever-3 bf16x3 Vd lift -> also mass fallback (+39%). _matmul_bf16x3 + bf16x3 branch in _lr_lift_gemm; _lr_vd_lift_mode_for->bf16x3. Hypothesis (well-conditioned lift operands) WRONG: geomean 45642 vs t7 32773. shape8 +179%, shape10, shape4 all mass-fall-back. Qd is ill-conditioned (kappa 1e3-1e4) and Vd=Qd@G inherits it, so bf16x3 ~1.5e-5 breaks V=[Vd,Vc] orth over the gate. CONCLUSION: bf16x3 refuted EVERYWHERE on the low-rank path (Gram t10, lift t11); only FP32-accurate 3xTF32 survives -- exactly the brief's precision fact. Lever 3 fully refuted.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45,ec5c8d07,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-45:12,1,1.0478,0.9347,kept,2.04
opt_0163,"BLOCKED COMPACT-WY back-transform via cooperative SMEM GEMMs. Per-column-serial sweep left only BV<<nt threads active; panel-blocked WY Q_blk-=Y(T(Y^T Q_blk)) engages ALL nt threads, ~n/NB barriers. V in column blocks (post-reduction free SMEM) + panel Y + Gram->block-T (one warp, shfl) + Z/Z2. Reverse panel order. Fixed shfl_sync deadlock + block-T lower-zero bug. Shape2 n=352 15200->13142us (1.53x vs baseline). Geomean 46669->46132us. n=256 1.12x n=448 0.99x. Validated 39/39, 0 fallback.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3,816e19a7,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3:5,1,1.0367,1.0116,kept,2.04
opt_0164,"t2: drop redundant memset (substitution writes every V row) + expose mega_eigh_stage3 for isolated timing. NEUTRAL vs parent measured back-to-back under identical contention: t2 geomean=46214us vs SAME parent re-benched=46254us (the 35401/35602 numbers are quiet-run; +30% contention now from brief-35 nvcc). KEY MEASUREMENT: isolated stage3 kernel at k=384 b640 = 4663us = only 13.5% of the megakernel (main+stage3=34425us); main kernel (stages1+2+blockT) is ~87%. ncu isolated stage3 @k384 b640: DRAM=38%, compute=5%, IPC=0.23 => MEMORY-BOUND on n*n global DP/DM scratch. Brief premise (stage3=37.7%) partially refuted; stage3 real share ~13% but still worth attacking (memory-bound). shape2=20538 shape3=121645 shape8=148499 shape12=47028.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38,393dd2d5,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38:2,1,1.0348,1.0018,kept,2.04
opt_0165,"t3: warp-per-eigenvalue stage-3 with SMEM DP/DM (option a+b combined). One warp per (m,ev); lane0 runs serial fwd/bwd recurrences into per-warp SMEM (DP[n]+DM[n], no n*n global scratch); 32 lanes cooperate on twist-argmin+norm+Vwrite. Directly attacks the 38%-DRAM-bound DP/DM. Validates 39/39. NEUTRAL: isolated stage3 @k384b640=4538us vs thread-per-ev 4663us (-2.7% noise), WORSE @k352 (3857 vs 3746) and @b60 (447 vs 352). SMEM DP/DM savings offset by lost parallelism (8 chains/CTA vs 256) - lane0-serial+31idle kills latency hiding. Geomean 46250us == parent 46254us. Refutes the SMEM-recurrence direction.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38,6c046526,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38:3,1,1.0340,0.9992,kept,2.04
opt_0166,"t1: split stage-3 twisted-factorization into a separate full-grid kernel mega_eigh_stage3_k (one thread per (matrix,eigenvalue), B*n grid), removing it from the per-matrix CTA. Main kernel persists scaled lambda to Lamscr; lean stage-3 kernel reads scaled lambda+d/e (eigenvectors scale-invariant) and fills V. Validates 39/39. REGRESSION: geomean 46297us vs parent 35602us (+30%). Likely 630MB memset per call + extra launch + low-rank inner solve calling split kernel repeatedly. shape2=20728 shape3=121743 shape8=148320 shape11=207630 shape12=46990.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38,8f8a9c24,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38:1,1,1.0330,0.7690,kept,2.04
opt_0167,"t4: fused thread-per-eigenvalue stage-3 (best stage3-speed result). Keep max-parallelism thread-per-ev (warp+SMEM refuted t3), remove warp kernel; fuse global passes: twist-argmin computed DURING backward DM sweep (DM[k] in-reg, DP[k] reread) removes a full DP+DM twist scan; norm accumulated DURING substitution (v[k] in-reg) removes a full V norm-read pass. Isolated stage3 kernel: k384b640 3739us (was 4663, -20%); k352b640 3191us (was 3746, -15%); k352b60 300us (was 374, -20%). ncu k384b640: Duration 3.53ms (was 4.36), DRAM 35.5%. Validates 39/39. GEOMEAN NEUTRAL 46353us (parent 46254, contention noise): stage3 is ~3% of shapes 3/8/12 -> 20% kernel win = <1% geomean, below noise floor. shape2=20640 shape3=121722 shape8=148189 shape12=47824.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38,97151677,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-38:4,1,1.0317,0.9978,kept,2.04
opt_0168,"Single-pass FP32 CQR (passes=1) in peel: 2nd CQR pass didn't improve final orth (both ~8.3e-3, binding error is TF32 projection/FP16 sign, not CQR conditioning), so 1 pass halves cost at no accuracy loss. Re-enabled _PEEL_N={1024}. Microbench 95ms (WIN vs cuSOLVER 105ms) but live L2-flushed benchmark shape10=114ms (loss). geomean 46392.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8,82af4763,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8:8,1,1.0309,0.9805,kept,2.04
opt_0169,"TF32 residual gate (gate GEMMs Q^T Q + A@Q on tensor cores, only feed a pass/fail threshold so TF32 is fine; thresholds tightened 70/140). shape10 nearrank live 115ms — still ~7% > cuSOLVER-on-nearrank 108ms. Root cause: cuSOLVER already exploits rank-deficiency (nearrank cuSOLVER 108ms < dense-1024 cuSOLVER 120ms via cheaper laed3), and L2-flush penalizes the peel's larger footprint. geomean 46401.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8,d1116fcf,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8:9,1,1.0307,0.9998,kept,2.04
opt_0170,"SMEM-column-blocked BARRIER-FREE back-transform. Stage-split profiling: back-transform was 78% of kernel (n=448 b640 158ms) / 72% (n=352). Reflectors on one column are independent across columns -> one thread owns a column across ALL reflectors: no inter-reflector barrier, V in SMEM (column-blocked, post-reduction free A region). Global V traffic 2n^3->~2n^2*(n/BV). Shape2 n=352 17509->15200us (1.32x vs baseline). Geomean 47392->46669us. Kernel 26.96ms(t1)->14.5ms. Validated 39/39, 0 fallback.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3,c3c73d36,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-3:4,1,1.0247,1.0684,kept,2.04
opt_0171,"trial11 FINAL: per the bounded objective, route n<=64 back to cuSOLVER by DEFAULT (_JAC_SMALL=0) -> NO REGRESSION. Built the all-batch-parallel kernel + in-kernel gate as directed; n=32 b20 STILL can't beat cuSOLVER (best 338us end-to-end, kernel floor 271us, vs cuSOLVER 160us total / 105us kernel). Geomean 46694 == parent 46617 (0.16%, sub-noise); shape0=163us (cuSOLVER, nsys confirms batch_parallel_jacobi); n=176=2525us / n=352=15204us (parent megakernel wins UNCHANGED). All 8 correct+validated Jacobi kernels retained behind _JAC_IMPL/_JAC_SMALL for a future GPU-filling small-eigh.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-5,c7507deb,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-5:10,1,1.0242,1.0599,kept,2.04
opt_0172,"Trimmed peel: fold range-finder+subspace step, build null block as the orthogonal COMPLEMENT of Qb (avoids 2nd Pnull projector+subspace), null eigenvalues via cheap diag(Qn^T A Qn) Rayleigh (not full-Q A@Q). shape10 nearrank 138->122ms; shape8 on cuSOLVER floor. geomean 46719. Still > cuSOLVER on shape10.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8,9f4e2093,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-8:6,1,1.0237,1.0099,kept,2.04
opt_0173,"t5: Direction 2 (route reduced k-block eigh through megakernel) = MEASURED REGRESSION. Isolated probe showed reduced-eigh mega faster (dense512 57.8 vs cuSOLVER 74.2ms) but full benchmark REGRESSED: shape3 133452->188696(+41%), shape8 154800->221131(+43%), shape12 55966->69444(+24%). Geomean 46815.392 vs t4 43628.483 (worse than parent). ROOT CAUSE: _eigh_megakernel_med is a top-level wrapper (7 scratch allocs + its OWN full residual gate af@Q+3 norms + sort/gather per call); stacked inside the low-rank path's own gate the overhead dominates the raw speedup. 39/39 validate. Next: revert to t4's cuSOLVER inner eigh (best 43628); could retry calling the RAW mega kernel sans wrapper-gate but risk/complexity high.",autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7,b2c8a392,autocuda/optimize/2026-06-30-18-52-36-eigh/brief-7:7,1,1.0215,0.9319,kept,2.04
