incident_id,branch,skill,timestamp,severity,category,signal,evidence,recommendation,source
bug_0121,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-23,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0122,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-24,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0123,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-25,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0124,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-26,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0125,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-27,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0126,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-28,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0127,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-29,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0128,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-3,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0129,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-30,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0130,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-31,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0131,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-32,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0132,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-33,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0133,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-34,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0134,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-35,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0135,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-36,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0136,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-37,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0137,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-38,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0138,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-39,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0139,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-4,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0140,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-40,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0141,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-41,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0142,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-42,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0143,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-43,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0144,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-44,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0145,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-45,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0146,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-46,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0147,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-47,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0148,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-48,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0149,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-5,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0150,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-6,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0151,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-7,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0152,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-8,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0153,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-2-brief-9,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0154,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-0,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0155,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-1,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0156,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-10,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0157,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-11,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0158,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-12,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0159,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-13,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0160,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-14,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0161,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-15,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0162,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-16,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0163,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-17,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0164,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-18,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0165,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-19,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0166,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-2,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0167,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-20,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0168,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-21,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0169,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-22,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0170,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-23,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0171,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-24,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0172,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-25,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0173,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-26,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0174,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-27,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0175,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-28,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0176,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-29,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0177,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-3,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0178,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-30,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0179,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-31,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0180,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-32,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0181,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-33,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0182,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-34,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0183,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-35,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0184,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-36,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0185,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-37,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0186,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-38,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0187,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-39,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0188,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-4,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0189,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-40,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0190,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-41,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0191,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-42,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0192,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-43,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0193,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-44,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0194,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-45,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0195,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-46,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0196,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-47,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0197,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-48,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0198,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-49,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0199,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-5,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0200,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-50,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0201,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-51,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0202,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-52,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0203,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-53,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0204,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-54,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0205,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-6,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0206,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-7,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0207,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-8,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
bug_0208,autocuda/optimize/2026-06-10-07-30-51-conv2d_py/worker-3-brief-9,optimize-tree,,info,missing_harness,No harness JSONL was available for automated skill issue scanning,,Pass --harness-jsonl BRANCH=PATH for this branch and re-run the report.,
