optimization_id,description,branches,commits,trial_numbers,attempts,best_speedup,best_step_speedup,outcome,frequency_pct
opt_0050,"Reduced the 1024-thread persistent grid from 296 to one CTA per SM (148), so each CTA reuses one TMEM allocation across four or five matrices. Full validation and all guards passed. Dense n512 was neutral/slightly worse at 16282.176 versus 16263.597 us (+0.11%); geomean was 1430.152 amid broader-route variance. Allocation amortization is negligible and the five-matrix critical depth is unchanged; the 296-CTA commit remains the best persistent bracket point.",autocuda/optimize/2026-07-06-18-24-02/brief-7,e6d425e6,autocuda/optimize/2026-07-06-18-24-02/brief-7:10,1,0.8631,0.9987,kept,5.56
opt_0051,"Reversed the dynamic transfer: all 28 near-update warps dec 64->56 fund stationary warpgroup 0 inc 64->120, then all roles restore to 64 before the next all-warp phase. Full validation and all guards passed. Dense n512 regressed to 16459.048 us (+4.08% versus parent 15813.402); geomean was 1431.252. NCU measured 16.25-16.27 ms, 6.66 MB local spills, 481 KB shared spilling, 61.1% no-eligible cycles, and 37.1% CTA-barrier stall share. Both transfer directions produce the same 6.66 MB local-spill total, indicating the setmaxnreg live-range/reconfiguration path itself changes ptxas allocation more than the selected role counts.",autocuda/optimize/2026-07-06-18-24-02/brief-9,3d015425,autocuda/optimize/2026-07-06-18-24-02/brief-9:2,1,0.8624,0.9972,kept,5.56
opt_0052,"Extended the P16/C16 tail window from sixteen to twenty phases. Full guards pass. Dense n512 regressed slightly from 16419.984 to 16452.131 us, while suite measured 1431.335451 through fallback variance, locating the producer/consumer threshold crossover between sixteen and twenty phases.",autocuda/optimize/2026-07-06-18-24-02/brief-1,9fcb5191,autocuda/optimize/2026-07-06-18-24-02/brief-1:54,1,0.8624,0.9976,kept,5.56
opt_0053,"Extended the P16/C16 tail specialization from eight to twelve phases, retaining P16 startup and P9/C23 early body. Full guards pass. Dense n512 improved from 16773.563 to 16610.123 us (0.97%), suite improved to a new best 1432.264591, and the dense target is now 11.10% faster than ff5d40a0.",autocuda/optimize/2026-07-06-18-24-02/brief-1,87258172,autocuda/optimize/2026-07-06-18-24-02/brief-1:52,1,0.8618,1.0012,kept,5.56
opt_0054,"Used all 32 warps only for unoverlapped panel-0 factor/build, retaining P9 body and P16 final four phases. Full guards pass. Dense n512 regressed from 16906.020 to 16952.078 us, while suite measured 1432.801605 through fallback variance. Nsys shows one 16.786280-ms QR kernel (99.8%) plus 38.656-us route probe, confirming the full-CTA startup barrier does not pay.",autocuda/optimize/2026-07-06-18-24-02/brief-1,61bfc6d1,autocuda/optimize/2026-07-06-18-24-02/brief-1:50,1,0.8615,1.0005,kept,5.56
opt_0055,"Safely reverted the fused/staged regressions to the balanced serialized-frontier P8/C24 double-buffer pipeline and removed all globaltimer probes, timing stores, and Python counter allocation. Full guards pass. Clean dense n512 improved from instrumented 19297.564 to 17192.256 us and beats ff5d40a0 18684.613 by 7.99%; suite improved from prior best 1442.636776 to 1433.160917.",autocuda/optimize/2026-07-06-18-24-02/brief-1,1a87c538,autocuda/optimize/2026-07-06-18-24-02/brief-1:46,1,0.8613,1.0709,kept,5.56
opt_0056,"Compile-time specialized producer widths: P16 primes panel 0, fixed P9/C23 handles the high-work body, and P16/C16 handles the final four phases where far-update work collapses. Full guards pass. Dense n512 improved from 16971.370 to 16906.020 us; suite improved to 1433.490993. This is 9.52% faster than ff5d40a0 on the prioritized dense case.",autocuda/optimize/2026-07-06-18-24-02/brief-1,2179d1a9,autocuda/optimize/2026-07-06-18-24-02/brief-1:49,1,0.8611,1.0019,kept,5.56
opt_0057,Fine-bracketed the clean double-buffer pipeline at P9/C23 with a 288-thread named producer barrier. Full guards pass. Dense n512 improved from P8/C24 17192.256 to 16971.370 us (1.28%) and now beats ff5d40a0 by 9.17%; suite measured 1433.898996 with variance concentrated in untouched fallback routes.,autocuda/optimize/2026-07-06-18-24-02/brief-1,b6adb633,autocuda/optimize/2026-07-06-18-24-02/brief-1:47,1,0.8608,0.9995,kept,5.56
opt_0058,"Restored P16 startup and extended the P16/C16 tail specialization from the final four to the final eight panel phases, retaining P9/C23 earlier. Full guards pass. Dense n512 improved from 16906.020 to 16773.563 us (0.78%) and is 10.23% faster than ff5d40a0; suite measured 1434.001408 through untouched-route variance.",autocuda/optimize/2026-07-06-18-24-02/brief-1,bc4cc576,autocuda/optimize/2026-07-06-18-24-02/brief-1:51,1,0.8608,0.9992,kept,5.56
opt_0059,"Completed the clean split bracket at P10/C22 with a 320-thread named producer barrier. Full guards pass. Dense n512 regressed from P9/C23 16971.370 to 17172.652 us (1.19%), and suite measured 1436.148407, locating the steady-state optimum at P9/C23.",autocuda/optimize/2026-07-06-18-24-02/brief-1,1997e291,autocuda/optimize/2026-07-06-18-24-02/brief-1:48,1,0.8595,0.9984,kept,5.56
opt_0060,Combined the valid 640-thread/128-column stationary tcgen05 slab with the second parent's 296-CTA ownership. Each persistent CTA keeps one full TMEM allocation and mbarrier across matrix indices spaced by gridDim; 248 CTAs own two matrices and 48 own three. Full validation/guards passed. Dense n512 improved from 17752.548 to 17505.894 us (1.39%) and geomean from 1437.866 to 1436.783. Per-matrix TMEM reallocation had failed; one allocation per persistent CTA fixed it. The 1024-thread parent remains faster at 16218.032/1424.905.,autocuda/optimize/2026-07-06-18-24-02/brief-6,0ffeee75,autocuda/optimize/2026-07-06-18-24-02/brief-6:9,1,0.8591,1.0145,kept,5.56
opt_0061,"Bracketed the same last-128-column tcgen05 slab at 640 threads/20 warps with __launch_bounds__(640,2) and 84480 B shared memory. Full validation and all guards passed. Dense n512 improved from the 768-thread trial's 19290.759 to 17752.548 us but remained above the 1024-thread parent at 16218.032 us; full geomean was 1437.866 versus 1450.027 and parent 1424.905. The relaxed register cap recovers most of the 768-thread loss while leaving fewer scalar update warps.",autocuda/optimize/2026-07-06-18-24-02/brief-6,a83dfd84,autocuda/optimize/2026-07-06-18-24-02/brief-6:2,1,0.8584,1.0085,kept,5.56
opt_0062,"Restored the best 576-thread three-panel/fifteen-update split and changed ownership from 320 one-pair CTAs to 296 resident CTAs, with 24 CTAs absorbing a second pair locally. Full validation/guards passed. Dense n512 was 18343.228 versus 18287.072 us (0.31% slower, within noise), while whole-suite geomean measured a new low 1440.560 us versus 1443.609. Ownership effects are sub-noise; both beat the parent materially.",autocuda/optimize/2026-07-06-18-24-02/brief-3,238e710b,autocuda/optimize/2026-07-06-18-24-02/brief-3:20,1,0.8568,1.0028,kept,5.56
opt_0063,"Folded the fused Householder scalar computation into warp-0 lane 0 immediately after the block reduction, removing one 1024-thread barrier per reflector. Full guards pass. Dense n=512 improved 18795.604 to 18684.613 us (0.59%); suite improved to a new best 1442.636776.",autocuda/optimize/2026-07-06-18-24-02/brief-1,ff5d40a0,autocuda/optimize/2026-07-06-18-24-02/brief-1:38,1,0.8556,1.0025,kept,5.56
opt_0064,"Raised ownership to the maximum 32 warps/1024 threads per matrix, using 135168 bytes for the reused transpose tiles and exactly 64 registers/thread with no spills. Full guards pass. Dense n=512 improved 19513.516 to 18887.045 us (3.21%); suite improved 1448.062189 to 1443.283887.",autocuda/optimize/2026-07-06-18-24-02/brief-1,4d5df654,autocuda/optimize/2026-07-06-18-24-02/brief-1:33,1,0.8552,1.0033,kept,5.56
opt_0065,"Rebalanced the 576-thread full-width pipeline from two panel/sixteen update warps to three/fifteen after counters showed panel 155.96 us versus update 128.83 us. Only 16 consumers regain a second column. Full validation/guards passed. Dense n512 improved from 20326.629 to 18287.072 us (10.03%), and geomean improved to 1443.609 us, 3.01% better than the resident-grid parent.",autocuda/optimize/2026-07-06-18-24-02/brief-3,d6055f33,autocuda/optimize/2026-07-06-18-24-02/brief-3:18,1,0.8550,1.0073,kept,5.56
opt_0066,"Packed only active panel rows using two warps per reflector column, halving cumulative V-pack traffic over panel epochs. Full guards pass. Dense n=512 measured 18878.761 us versus 18887.045 us (0.04%, below 16.69-us standard error); suite regressed 1443.283887 to 1444.185648. Treat as neutral and reject.",autocuda/optimize/2026-07-06-18-24-02/brief-1,798625f3,autocuda/optimize/2026-07-06-18-24-02/brief-1:34,1,0.8547,0.9994,kept,5.56
opt_0067,"Expanded the successful three-panel configuration to 608 threads and sixteen update warps so every active consumer owns exactly one column. Full validation/guards passed. Dense n512 regressed from 18287.072 to 19004.517 us (3.92%) and geomean to 1444.595 us, showing the tighter two-block register budget/extra warp contention outweighs removing the final 16 double-column assignments. The 576-thread 3/15 split remains best.",autocuda/optimize/2026-07-06-18-24-02/brief-3,645041ea,autocuda/optimize/2026-07-06-18-24-02/brief-3:19,1,0.8544,0.9993,kept,5.56
opt_0068,"Reduced ownership to 28 warps/896 threads to raise the register allowance to 72 and eliminate offline ptxas spills while retaining 43.75% occupancy. Full guards pass. Dense n=512 regressed from 18887.045 to 19130.615 us (1.29%); suite regressed to 1444.896954, proving four extra warps outweigh the small spill stream.",autocuda/optimize/2026-07-06-18-24-02/brief-1,4e194ad2,autocuda/optimize/2026-07-06-18-24-02/brief-1:35,1,0.8543,0.9995,kept,5.56
opt_0069,"Removed the second shared Z vector: lanes 0-15 retained one transformed coefficient and row updates fetched them with active-mask warp shuffles. Full validation/guards passed after correcting the final half-warp mask. Dense n512 regressed from the shared-Z trial's 16187.277 to 18339.474 us; geomean was 1445.287. Sixteen shuffles per row are substantially more expensive than shared broadcasts, despite the smaller state footprint.",autocuda/optimize/2026-07-06-18-24-02/brief-7,6d7f1db3,autocuda/optimize/2026-07-06-18-24-02/brief-7:4,1,0.8540,0.9891,kept,5.56
opt_0070,"Replaced sqrt(tail_sq)+robust hypot(alpha,tail) with one sqrt(fma(alpha,alpha,tail_sq)) on the guarded dense route. Full guards pass. Dense n=512 improved 18887.045 to 18795.604 us (0.48%, ~3.6 combined standard errors); suite 1446.223322 moved through untouched-shape variance, so retain for the user-prioritized n=512 target.",autocuda/optimize/2026-07-06-18-24-02/brief-1,25a06719,autocuda/optimize/2026-07-06-18-24-02/brief-1:37,1,0.8535,1.0027,kept,5.56
opt_0071,"Kept the required 128-row CTA-group-1 TF32 atom while narrowing the actual resident slab to columns 416:512; lanes 96:127 were explicitly zero-padded through load, both compact-WY MMAs, and flush. Full validation/guards passed. Dense n512 measured 19224.288 us and geomean 1447.946, versus 17752.548/1437.866 for 640-thread last-128 and 16218.032/1424.905 for the 1024-thread parent. Nsys measured the fused kernel at 19.044030 ms (99.8%), confirming the 32 extra scalar columns dominate any narrower load/flush saving.",autocuda/optimize/2026-07-06-18-24-02/brief-6,836a0ea4,autocuda/optimize/2026-07-06-18-24-02/brief-6:6,1,0.8525,0.9930,kept,5.56
opt_0072,"Raised single-matrix ownership from 16 to 24 warps/CTA, enlarged the reused transpose workspace to 101376 bytes, and retained one block/SM. Full guards pass; ptxas reports 80 registers and no spills. Dense n=512 improved 21486.576 to 19513.516 us (9.18%); suite improved 1459.104226 to 1448.062189.",autocuda/optimize/2026-07-06-18-24-02/brief-1,468a28ac,autocuda/optimize/2026-07-06-18-24-02/brief-1:32,1,0.8524,1.0076,kept,5.56
opt_0073,"Bracketed the double-buffer lookahead at P12/C20 with a 384-thread named producer barrier. Full guards pass. Dense n512 regressed from P8/C24 19297.564 to 19623.152 us, while full-suite 1448.910330 moved through fallback-shape variance. Counters show producer 64.95 us versus consumer 92.80 us per phase and frontier update 17.94 us, confirming P12/C20 is consumer-heavy and that P8/C24 is the better-balanced coarse split.",autocuda/optimize/2026-07-06-18-24-02/brief-1,60b86ec7,autocuda/optimize/2026-07-06-18-24-02/brief-1:43,1,0.8519,1.0010,kept,5.56
opt_0074,"Moved the next-panel frontier inside the P12/C20 overlap: producer warps update the immediate panel behind a 384-thread named barrier and then factor/build it while consumers update far columns from phase start. Full guards pass. Dense n512 measured 19660.811 us and suite 1449.689135, effectively unchanged from serialized P12. Counters show frontier 42.59 + factor/build 56.43 = 99.02 us producer-side versus 93.87 us consumer and 99.30 us overlap wall; the fused phase overlaps correctly but using only 12 warps inflated the frontier.",autocuda/optimize/2026-07-06-18-24-02/brief-1,02f37ab3,autocuda/optimize/2026-07-06-18-24-02/brief-1:44,1,0.8514,0.9995,kept,5.56
opt_0075,"Bracketed the stationary last-128-column tcgen05 slab at 768 threads/24 warps with __launch_bounds__(768,2) and 101376 B shared memory, retaining one fused CTA per matrix. Full official, differential, invariance, and off-grid validation passed. Dense n512 measured 19290.759 us versus parent 16218.032 us; full geomean was 1450.027 versus 1424.905. The occupancy-oriented launch cap trades substantial register pressure/spill work for the smaller block.",autocuda/optimize/2026-07-06-18-24-02/brief-6,b250ad39,autocuda/optimize/2026-07-06-18-24-02/brief-6:1,1,0.8512,0.9827,kept,5.56
opt_0076,"Tested 31 warps/992 threads with 130944 bytes shared to ease the 32-warp register edge while preserving 48.4% occupancy. Full guards pass, but uneven work distribution and one fewer warp regressed dense n=512 from 18887.045 to 19342.212 us (2.41%); suite regressed to 1450.199937.",autocuda/optimize/2026-07-06-18-24-02/brief-1,0144aed6,autocuda/optimize/2026-07-06-18-24-02/brief-1:36,1,0.8511,0.9963,kept,5.56
opt_0077,"Rebalanced the double-buffer lookahead to P8/C24 and added a compiler memory clobber to globaltimer probes. Full guards pass. Dense n512 improved from P16/C16 20255.095 to 19297.564 us and suite from 1453.752330 to 1450.316232, but remains above ff5d40a0. Phase counters average startup 59.69 us, producer 80.57 us, consumer 85.65 us, overlap timestamp 80.83 us, and dependency-front update 17.52 us per phase; P8/C24 is substantially better balanced.",autocuda/optimize/2026-07-06-18-24-02/brief-1,13298864,autocuda/optimize/2026-07-06-18-24-02/brief-1:42,1,0.8511,1.0024,kept,5.56
opt_0078,"Combined the shared-Z rank-8 near update with a 640-thread launch, one reusable correction A stage, and a 296-CTA persistent matrix loop retaining one TMEM allocation. Full validation and all guards passed. Dense n512 regressed from parent 16062.250 to 20065.232 us (+24.92%); full geomean was 1452.150. Two-resident occupancy and reduced projection state did not offset lower per-matrix warp parallelism, extra correction-stage barriers, and the unavoidable third scheduling wave for batch 640.",autocuda/optimize/2026-07-06-18-24-02/brief-7,7c1d50bb,autocuda/optimize/2026-07-06-18-24-02/brief-7:5,1,0.8500,0.9953,kept,5.56
opt_0079,"Introduced a same-CTA P16/C16 lookahead pipeline with double-buffered NB16 V/T: all warps update the next panel, 16 producer warps factor/build it behind named barrier 1, and 16 consumer warps apply the current panel to far columns before a full-CTA reuse join. Full guards pass. Instrumented dense n512 regressed 18684.613 to 20255.095 us and suite to 1453.752330. Counters average startup 45.27 us, producer 55.66 us/phase, consumer 102.17 us/phase, overlap timestamp 55.95 us/phase, and lookahead 17.35 us/phase; the consumer counter exposes an imbalanced split and the overlap timestamp needs barrier-order verification.",autocuda/optimize/2026-07-06-18-24-02/brief-1,c9d9215a,autocuda/optimize/2026-07-06-18-24-02/brief-1:41,1,0.8491,0.9924,kept,5.56
opt_0080,"Reached the natural full-width endpoint at 576 threads: two panel warps plus sixteen update warps, assigning one consumer to every possible trailing column. Full validation/guards passed under two-block launch bounds. Dense n512 improved from 20782.230 to 20326.629 us (2.19%), and geomean improved to 1454.193 us; one-column ownership is beneficial despite the tighter register budget.",autocuda/optimize/2026-07-06-18-24-02/brief-3,4cc91244,autocuda/optimize/2026-07-06-18-24-02/brief-3:17,1,0.8488,1.0015,kept,5.56
opt_0081,"Widened the full-width CTA to 512 threads: two panel warps and fourteen update warps, leaving only 48 consumers with a second early column. Full validation/guards passed with no apparent spill cliff. Dense n512 improved from 23225.069 to 20782.230 us (10.52%), and geomean improved to 1456.383 us, 2.15% better than the resident-grid parent.",autocuda/optimize/2026-07-06-18-24-02/brief-3,79220c49,autocuda/optimize/2026-07-06-18-24-02/brief-3:16,1,0.8475,1.0088,kept,5.56
opt_0082,"Completed the width endpoint with 64 actual stationary columns (448:512) zero-padded into the required 128-row TF32 atom, retaining the valid 640-thread launch and four TMEM warps. Full validation/guards passed. Dense n512 measured 20884.923 us and geomean 1457.551, versus 19224.288/1447.946 for padded 96 and 17752.548/1437.866 for full 128. Each 32-column reduction adds about 1.5-1.7 ms because tcgen05 work remains 128-wide while more columns fall back to SIMT.",autocuda/optimize/2026-07-06-18-24-02/brief-6,1e00233d,autocuda/optimize/2026-07-06-18-24-02/brief-6:7,1,0.8468,0.9934,kept,5.56
opt_0083,"Applied compact-WY T to projected weights in descending row order in place, removing the separate transformed[16] array. Full guards pass. Dense n=512 improved 21774.364 to 21486.576 us (1.32%); suite improved 1464.254851 to 1459.104226 despite offline ptxas allocating more registers, so retain the measured win.",autocuda/optimize/2026-07-06-18-24-02/brief-1,02a0deb7,autocuda/optimize/2026-07-06-18-24-02/brief-1:31,1,0.8459,1.0035,kept,5.56
opt_0084,"Bracketed the rank-8 shared-Z persistent fusion at 768 threads/24 warps while retaining a 296-CTA grid, two-block launch bound, one TMEM allocation per CTA, and a 115200-byte shared footprint. Full validation and all guards passed. Dense n512 regressed from the 640-thread trial's 20065.232 to 21441.280 us (+6.86%); geomean was 1460.133. Four additional near-update warps do not repay the tighter register ceiling and larger CTA barrier cohort.",autocuda/optimize/2026-07-06-18-24-02/brief-7,6ff0db05,autocuda/optimize/2026-07-06-18-24-02/brief-7:8,1,0.8453,1.0075,kept,5.56
opt_0085,"Replaced rank-8 near projection arrays with a lane-striped pair scheme: each lane keeps one coefficient, a 32 KiB row-major shared V view avoids bank-conflicted coefficient reads, and target-column rows load once before shuffle exchange. Restored the faster 296-CTA persistent grid. Full validation and all guards passed. Dense n512 regressed from the rank-8 296-CTA trial's 16263.597 to 21574.243 us (+32.66%); geomean was 1460.813. Per-tile shuffle exchange and V staging overwhelm the smaller live state and halved target-column loads.",autocuda/optimize/2026-07-06-18-24-02/brief-7,70336ccc,autocuda/optimize/2026-07-06-18-24-02/brief-7:11,1,0.8450,0.9790,kept,5.56
opt_0086,"Parallelized the compact-WY triangular T recurrence across warp-0 lanes with warp-synchronous row dependencies, replacing the single-thread recurrence. Full guards pass. Dense n=512 improved 23507.315 to 21774.364 us (7.37%); suite improved 1471.191741 to 1464.254851.",autocuda/optimize/2026-07-06-18-24-02/brief-1,6a5879fc,autocuda/optimize/2026-07-06-18-24-02/brief-1:30,1,0.8430,1.0047,kept,5.56
opt_0087,"Tested the planned width endpoint at 448 threads: two panel warps plus twelve full-width update warps, so only 112 consumers own two early columns and 272 own one. Full validation/guards passed. Dense n512 improved from 24157.401 to 23225.069 us (3.86%), and geomean improved to 1469.194 us; no register-spill cliff appeared at this width.",autocuda/optimize/2026-07-06-18-24-02/brief-3,a999d661,autocuda/optimize/2026-07-06-18-24-02/brief-3:15,1,0.8401,1.0036,kept,5.56
opt_0088,"Reduced each near-column projection from two rank-8 accumulator passes to four rank-4 passes to lower live registers under the 640-thread two-CTA launch bound. Full validation and all guards passed, but dense n512 regressed from rank-8 20065.232 to 23365.113 us (+16.45%) and geomean to 1471.030. Re-reading each target column four times costs far more than the measured 469 KB launch-wide spill traffic; retain rank-8 for the thread-count bracket.",autocuda/optimize/2026-07-06-18-24-02/brief-7,1d20b74e,autocuda/optimize/2026-07-06-18-24-02/brief-7:7,1,0.8391,0.9872,kept,5.56
opt_0089,"Replaced strided row/column-major input and output copies with 16 warp-private padded 32x32 shared-memory transpose tiles, reusing the allocation outside factorization. Full guards pass. Dense n=512 improved 24879.090 to 23507.315 us (5.51%); suite improved 1482.396078 to 1471.191741, matching NCU's excessive-sector diagnosis.",autocuda/optimize/2026-07-06-18-24-02/brief-1,1b0630d1,autocuda/optimize/2026-07-06-18-24-02/brief-1:29,1,0.8390,1.0055,kept,5.56
opt_0090,"Added low-overhead CTA0 globaltimer counters for local panel work, overlapped stationary/TMA plus first queued update, remaining queue drain, stationary tile load, and catch-up flush; one 8xint64 tensor exposes results. Full validation and all guards passed. Dense n512 measured 23802.487 us and geomean 1472.067015 us. One-shot B640 counters over five waves/120 stationary epochs: panel 9.386 ms; stationary+TMA+first update 7.241 ms; residual queue 3.251 ms; resident load 0.096 ms; flush 0.022 ms. Stationary+queue totals 10.492 ms versus the earlier independent NB16 update wall of 15.598 ms, while load+single-flush is only 0.118 ms.",autocuda/optimize/2026-07-06-18-24-02/brief-4,b3f1e73b,autocuda/optimize/2026-07-06-18-24-02/brief-4:8,1,0.8385,1.0010,kept,5.56
opt_0091,"Split the 256-thread CTA into concurrent named-barrier warpgroups during stationary epochs. Lower 128 threads issue the TMEM A-operand W product and in-place correction; upper 128 atomically claim the first global queue task and stage its V/T into a disjoint buffer. One full CTA join exposes the prefetched task to the 256-column SIMT updater, after which the ordinary queue drains any remainder. Added 33 KiB shared staging but retained one WAVE148 owner per SM. Full validation and all guards passed. Dense n512 improved from 23908.119 to 23297.670 us (2.55%); geomean improved from 1473.839509 to 1472.427420 us. This is 10.00% faster than parent dense 25887.552 us.",autocuda/optimize/2026-07-06-18-24-02/brief-4,ab6f0347,autocuda/optimize/2026-07-06-18-24-02/brief-4:4,1,0.8383,1.0010,kept,5.56
opt_0092,"Isolated compensated math by restoring plain TMEM-A TF32 for the long W=C^T V reduction while retaining three-term TF32x3 on the short rank-16 C correction. This removes per-K tcgen05.ld8 resident-C residual extraction and two extra W MMAs. Full validation and all guards passed. Dense n512 improved from strict 24705.408 to 23676.178 us; geomean improved from 1479.409654 to 1473.537097 us. Relative to plain bulk-staged stationary at 23302.669 us, correction-only compensation costs 1.60%, while the removed W compensation accounted for about 1.03 ms of strict overhead.",autocuda/optimize/2026-07-06-18-24-02/brief-4,244bb133,autocuda/optimize/2026-07-06-18-24-02/brief-4:7,1,0.8377,1.0040,kept,5.56
opt_0093,"Removed the owner stationary update global V/T restage: immediately after factor_panel and the publication barrier, tcgen05 now consumes the owner CTA live column-major panel plus its shared T, reconstructing implicit V zeros/ones through panel_v. Expanded resident C from 480 to 496 TMEM rows and cut the FP32 shared tail from 32 to 16 rows, leaving exactly 16 TMEM columns for W. Full validation and every guard passed. Dense n512 improved from 24453.288 to 23908.119 us (2.23%); geomean improved from 1478.103218 to 1473.839509 us. Versus parent 19c7f this is 7.65% faster on dense n512.",autocuda/optimize/2026-07-06-18-24-02/brief-4,d3e35121,autocuda/optimize/2026-07-06-18-24-02/brief-4:3,1,0.8375,1.0029,kept,5.56
opt_0094,"Extended tile stationarity through late panels with just-in-time catch-up: after panel 368, each epoch keeps later columns in TMEM, zeros corrections for already-consumed lanes, and flushes only the next 16-column panel before the following factorization instead of writing the full 128-column slab. Full validation and all guards passed. Dense n512 measured 23971.685 us and geomean 1474.235562 us. Phase counters over five waves changed from wholesale-flush panel/stationary/queue/load/flush 9.386/7.241/3.251/0.096/0.022 ms to 9.325/7.743/2.882/0.095/0.030 ms across 155 stationary epochs: 0.369 ms less queue work but 0.502 ms more TMEM correction, a net 0.133 ms update regression matching the measured 0.169 ms dense regression.",autocuda/optimize/2026-07-06-18-24-02/brief-4,3f46a0e2,autocuda/optimize/2026-07-06-18-24-02/brief-4:9,1,0.8373,0.9985,kept,5.56
opt_0095,"Widened the full-width CTA again from 320 to 384 threads, retaining two panel warps and using ten update warps. Full validation/guards passed. Dense n512 improved from 24966.167 to 24157.401 us (3.24%; 23.508-24.651 ms observed range) and geomean improved to 1474.517 us. The result remains faster than the resident-grid parent despite elevated timing variance.",autocuda/optimize/2026-07-06-18-24-02/brief-3,2ae9c0ef,autocuda/optimize/2026-07-06-18-24-02/brief-3:14,1,0.8371,1.0027,kept,5.56
opt_0096,"Replaced the upper warpgroup 128-thread V/T prefetch loops with two mbarrier-tracked cp.async.bulk shared::cta.global transfers, using the Blackwell bulk/TMA engine while the lower warpgroup applies the stationary TMEM update. Full validation and all guards passed. Dense n512 measured 23302.669 us versus 23297.670 us for software staging, a neutral 0.02% difference showing the V/T transfer was already hidden by the stationary work. Full geomean measured 1477.136272 us; untouched-route variance accounts for the broader regression versus 1472.427420.",autocuda/optimize/2026-07-06-18-24-02/brief-4,67f16b29,autocuda/optimize/2026-07-06-18-24-02/brief-4:5,1,0.8356,0.9968,kept,5.56
opt_0097,"Implemented a real WAVE148 tile-stationary multi-panel path: each matrix owner keeps C[:,384:512]^T in a 512-column Blackwell TMEM allocation across the first 24 NB16 epochs, retaining rows 480:512 in shared memory to reserve TMEM workspace for W=C^T V. Plain-TF32 tcgen05 consumes TMEM directly for W and accumulates the rank-16 correction back into TMEM; the global queue updates only cols below 384 and the owner performs one catch-up flush before factor_panel(384). All 22 tests and all differential, invariance, and off-grid guards passed. Dense n512 improved from parent 25887.552 to 24453.288 us (5.54%); geomean improved from 1482.724917 to 1478.103218 us.",autocuda/optimize/2026-07-06-18-24-02/brief-4,a3492e07,autocuda/optimize/2026-07-06-18-24-02/brief-4:1,1,0.8351,1.0031,kept,5.56
opt_0098,"Widened the full-width CTA from 256 to 320 threads while retaining two panel warps and growing the update group from six to eight warps. Width 496 now costs at most two columns per consumer thread rather than three, with the same 68 KiB shared footprint and two-block target. Full validation/guards passed. Dense n512 improved from 28067.469 to 24966.167 us (11.05%); geomean improved to 1478.462 us, 0.67% better than the 1488.459 resident-grid parent.",autocuda/optimize/2026-07-06-18-24-02/brief-3,a9031554,autocuda/optimize/2026-07-06-18-24-02/brief-3:13,1,0.8349,1.0097,kept,5.56
opt_0099,"Folded Householder scalar formation into warp-0's block reduction, removing one block barrier per reflector. Full guards pass. Dense n=512 measured 24936.522 us, 0.23% slower than trial 24's 24879.090 us (within noise), while suite 1479.239293 improved through unrelated-shape variance; reject for target selection.",autocuda/optimize/2026-07-06-18-24-02/brief-1,df6c1971,autocuda/optimize/2026-07-06-18-24-02/brief-1:28,1,0.8344,1.0021,kept,5.56
opt_0100,"Added strict three-term compensated TF32 tcgen05 to both stationary products. For W=C^T V, tcgen05.ld8 extracts resident FP32 C so the kernel accumulates C_hi*V_hi + C_hi*V_lo + C_lo*V_hi; the in-place C correction applies the analogous W_hi*V_hi + W_hi*V_lo + W_lo*V_hi. cp.async.bulk queue prefetch remains overlapped. Full validation and all guards passed. Dense n512 measured 24705.408 us and geomean 1479.409654 us, 6.02% slower than plain bulk-staged stationary at 23302.669 us but still 4.57% faster than parent dense 25887.552 us.",autocuda/optimize/2026-07-06-18-24-02/brief-4,5d7bc392,autocuda/optimize/2026-07-06-18-24-02/brief-4:6,1,0.8343,0.9985,kept,5.56
opt_0101,"Cooperative compact-WY panel construction: each Gram V-column pair is computed by a full warp with contiguous row-strip loads and warp reduction, replacing one-thread serial bank-conflicted dots. Full validation/guards pass. Dense n=512 improved from 25757.843 to 25116.155 us (~2.49%); suite geomean improved from 1485.168087 to 1480.445562 us.",autocuda/optimize/2026-07-06-18-24-02/brief-1,cdc3b6d2,autocuda/optimize/2026-07-06-18-24-02/brief-1:23,1,0.8337,1.0032,kept,5.56
opt_0102,"Bracket 512-thread/16-warp single-CTA matrix ownership while preserving 16 resident warps/SM; full guards pass, dense n=512 24879.090 us, suite 1482.396078, improving trial 21 by 0.45% on target and 0.19% suite.",autocuda/optimize/2026-07-06-18-24-02/brief-1,6d5b7310,autocuda/optimize/2026-07-06-18-24-02/brief-1:27,1,0.8327,1.1161,kept,5.56
opt_0103,"Produced a clean independent NB16/WAVE148 resident kernel after completing the instrumentation, width, and paired-cluster studies: removed globaltimer counters, timing allocation/atomics, static clusters, DSM replication, and cluster synchronizations while retaining 148 resident CTAs, 256-column queued updates, global V/T slabs, and fused epoch barriers. Full validation passed. Dense n512 25887.552 us; geomean 1482.724917, the lowest measured in brief 2.",autocuda/optimize/2026-07-06-18-24-02/brief-2,19c7f458,autocuda/optimize/2026-07-06-18-24-02/brief-2:29,1,0.8325,1.0270,kept,5.56
