timestamp,agent_id,brief_id,iteration,linalg/qr_v2,diff_lines,status,commit,description
2026-06-25T04:06:39.479167,2,4,N/A,N/A,N/A,brief_stop,N/A,"Brief-4 exhausted. diff_lines 7438->7308 (-130) over 3 succeeded iterations on the combined base 951088a93; geomean under the ~1820us cap every iteration (final 1762.2us), shape 6 byte-identical (11396-11420us, under its 11440 floor); full gate incl off-grid robustness + diff-correctness green throughout. RE-APPLIED the brief-3 recon-knob folds on this base (which had my brief-2 LU work but not the recon folds): (i1) _reconstruct_householder is reached only via _cholqr_path (n>=4096 && B==2; verified the dispatch's B!=2->geqrf arm is intact on this base), and the scored b==2/n==4096 sets g_recon_lowp=1/solve_fp32=1/lowp_from=0/warplu=1 -> folded rlowp_on->true, RECON_LOWP_FROM->0, panel_fp16->true, solve_fp32->1; removed the dead !panel_fp16 TF32 Schur branch, conditional FP16-scratch alloc, the w<64 recon tail, panel_solve_fused's fp32_solve param + FP64-accum else; PLUS the new follow-up -- panel_solve_fused's if(L21h!=nullptr)/if(U12h!=nullptr) mirror-write guards are now always-true (the only caller passes them), folded both. (i2) Removed all 4 write-only recon globals + setters + prototypes + functions= entries + Python lu.set_recon_* calls + _RECON_* constants. (i3) Inlined _cholqr_path's gate/dense_noinfo (always True; signature kwargs kept for the untouched dispatch). SECRET-SAFETY: checked every recon-knob comment for a 'removing-this-failed-the-secret-benchmark' annotation -- none found; the only SECRET-SAFETY guard is _TAU_OVERRIDE, which I PRESERVED (only inlined the redundant 'dense_noinfo and' around it, keeping the A.shape[1]==4096 discriminator + the override body). Verified no orphaned kernels (all 14 LU __global__ kernels still launched). The CholeskyQR precision-knob surface (TRSM + RECON) is gone on this base too; n=4096 is a single fixed-precision pipeline. Suggest next: likely no remaining single-valued-knob structural work in the LU vertical; the frontier is comment density (binary-identical) or a fresh combine to fold these recon removals back into the main line."
2026-06-25T04:18:54.528237,2,5,N/A,N/A,N/A,brief_start,N/A,"Remove the now-fully-dead g_recon_warplu knob chain (worker-0's audit finding #1). After your recon folds, g_recon_warplu is SET from Python but never READ in any C++ kernel -- its consumer kernels (diag_lu_reg_kernel / diag_lu_static_fused_kernel) were already deleted in your brief-1, so diag_lu_warp_kernel launches unconditionally and nothing reads the flag. CONFIRM zero C++ reads of g_recon_warplu on your current tree, then remove the whole chain: the global, set_recon_warplu def + prototype + functions= pybind entry, the Python _RECON_WARPLU constant, and both lu.set_recon_warplu call sites. Then re-sweep the LU vertical for any other now-write-only knob exposed by the recon folds. REAL CODE ONLY; comments out with the dead code. CRITICAL: keep any secret-safety guard. Build+validate(all guards incl off-grid+diff-correctness)+benchmark; shape-6 within 5% of 11440us byte-identical, geomean under ~1820us. SCOPE: _CUDA_LU_SRC + n=4096 Python only."
2026-06-25T04:20:44.703853,2,5,N/A,N/A,N/A,brief_stop,N/A,"Brief-5 is a NO-OP on this tip: the g_recon_warplu chain is ALREADY fully removed. Worker-0's audit finding #1 was against a tree predating my recon folds, but brief-5 forks off my brief-4 tip eb5a01af7, where brief-4 iteration 2 already deleted ALL FOUR recon knobs (g_recon_lowp/g_recon_solve_fp32/g_recon_lowp_from/g_recon_warplu) together with their setters, _CPP_LU_SRC prototypes, pybind functions= entries, the _RECON_* Python constants, and both lu.set_recon_* call sites. CONFIRMED on the current tree: a whole-file grep for g_recon/set_recon/_RECON_/recon_warplu returns ZERO matches (only the live recon_lu_cpp kernel+prototype+functions= entry remain, which is correct). diag_lu_warp_kernel is the sole diag-LU kernel and launches unconditionally (diag_lu_reg/diag_lu_static_fused were deleted in brief-1) -- exactly the condition the audit described, already cleaned. RE-SWEPT the whole LU vertical (_CUDA_LU_SRC lines 5577-6577 + _CPP_LU_SRC) for any other now-write-only knob: NONE found. The only remaining static globals there are live read-and-written internal state (g_trsm_handle/g_oz_grp lazy cuBLAS handles; g_solveptrs/g_solveptrs_cap device pointer-array buffer+cap; g_oz_ptrbuf/g_oz_ptrhost/g_oz_last_slN/g_oz_last_P/g_oz_last_G grouped-GEMM pointer cache+keys; the cRop/cRinv/cXpan/cRinvh.../cRh16... persistent scratch + s_B/s_n/s_nb shape-change trackers) -- each read >=3x, no setters left in the LU region. The entire TRSM+RECON precision-knob surface is gone (briefs 2-4); n=4096 is a single fixed-precision pipeline. No edit made (working tree byte-identical to parent eb5a01af7, diff_lines 7308 unchanged, geomean ~1762us at parent); I did not fabricate a change for a no-op brief. Suggest next: no remaining single-valued-knob structural work in the LU vertical -- the frontier is comment-density reduction (binary-identical) or folding these LU removals into the main line via a fresh combine."
2026-06-25T04:32:05.118798,2,6,N/A,N/A,N/A,brief_start,N/A,"Your LU vertical is exhausted, so do a FRESH-EYES dead-code trace of the lightly-touched small-n subsystems that no worker currently owns: the n=176 resident megakernel (qr_mega_resident_kernel / qr_mega_small + its MEGA_LAUNCH template grid), the n=32 tiny-warp path (blocked_qr_tiny / the generated tiny_qr_warp_scalar_kernel), build_V / build_V_cvt, and the illcond_mask / n352_illcond_mask kernels. For each: TRACE whether the scored shapes (n=32 s0, n=176 s1, n=352 s2) reach every template instantiation / branch / helper; delete any never-selected instantiation, dead branch arm, or zero-caller helper. The mega launch grid was partly pruned before -- re-verify only the live <W,MR> instance survives. Be careful: the tiny-warp generator is a COMPRESSION (60 Python lines emit ~1450 CUDA lines) -- do NOT inline it (that ADDS diff_lines); only remove dead generality if the N param has any. REAL CODE ONLY. CRITICAL: keep the off-grid-n / ill-cond geqrf-reroute secret-safety guards. Build+validate(all guards incl off-grid robustness)+benchmark; scored shapes byte-identical, geomean under ~1820us. SCOPE: n176-mega / n32-tiny / build_V / illcond-mask kernels in _CUDA_SRC; do NOT touch the bf16 panels/WMMA (worker 3), qr_n512_mixed_driver (worker 1), _CUDA_LU_SRC, or n=4096 Python. List anything dead you find OUTSIDE this scope instead of editing it."
2026-06-25T04:51:06.013161,2,6,0,1762.066,7286,succeeded,984cd2bad87356f58de11befcf52177408f122f7,"Collapse n=176 mega launch grid to the sole live <24,6> instance. qr_mega_small reached only from n==176 dispatch (set g_mega_warps=_MEGA_N176=24, single caller/constant; MR=ceil(176/32)=6), so W=24/MR=6 always -> only qr_mega_resident_kernel<24,6> is launched. Replaced the MEGA_LAUNCH_U switch ({32,28,24,20,16,8}x{6,11}) with a direct <24,6> launch + blk(32,24); removed the single-valued g_mega_warps global + set_mega_warps def/prototype/functions= entry + Python set_mega_warps call. _MEGA_N176 kept as toggle. Shape 1 byte-identical (264.7us), shape 0 unchanged; geomean 1762.1us (cap 1820). -22 lines (7308->7286)."
2026-06-25T04:58:12.540254,2,6,N/A,N/A,N/A,brief_stop,N/A,"Brief-6 exhausted. diff_lines 7308->7286 (-22) over 1 succeeded iteration; geomean 1762.1us (cap 1820); n=176 (s1) byte-identical 264.7us, n=32 (s0) unchanged 14.5us; full gate incl off-grid robustness green. MEGA GRID (n=176): traced qr_mega_small -- reached only from the n==176 dispatch arm, which set g_mega_warps=_MEGA_N176=24 (single Python caller, single constant) and MR=ceil(176/32)=6, so the ONLY launched template instance is qr_mega_resident_kernel<24,6>. Collapsed the MEGA_LAUNCH_U switch ({32,28,24,20,16,8} warps x {6,11} MR + MR>11 error) to a direct <24,6> launch + hardcoded blk(32,24); removed the now-single-valued g_mega_warps global + set_mega_warps def/prototype/functions= entry + the Python set_mega_warps call. _MEGA_N176 kept as the on/off toggle (value->1; 0 still falls through to the blocked _SMALL_LO path). nvcc no longer instantiates the dead <W,MR> combos; the <24,6> codegen is unchanged -> byte-identical. The mega kernel body has NO NWARPS/MR-dependent dead branches (those template params only size reg[MR] arrays + loop bounds, all live). TINY PATH (n=32): NO diff_lines-reducing dead code -- blocked_qr_tiny is already minimal (asserts n==32, single fused alloc, one launch), and _gen_tiny_warp_scalar_kernel is a deliberate COMPRESSION (64 Python lines -> 1453 CUDA). The one dead generality I found is the generator's (c < N) bounds guards (3 sites: the load ternary + the 2 store ifs): N==32==warp width so c=threadIdx.x&31 is always <N, making them provably true. I PROTOTYPED removing them (byte-identical, verified the generated kernel drops 'c < 32'), but it NETS +1 diff_lines (the generator stays the same line count; a 1-line rationale comment was the only delta), so I REVERTED it to keep diff_lines moving down -- left as a noted finding. DEAD CODE FOUND OUTSIDE MY EDIT SCOPE (build_V/illcond_mask, per the LIST-don't-edit instruction): I did a focused (not exhaustive -- these are worker-1/3 territory) check; illcond_mask/illcond_mask_kernel (called @ Python illcond_mask), n352_illcond_mask_kernel/n352_illcond_mask_cuda (called @ _n352_illcond_mask), and build_V_cvt/build_V_kernel/build_Minv_blk4/build_Minv_rblk_gen are all REACHABLE -- I did NOT find an obvious zero-caller helper or never-selected instantiation there in a surface pass, but a deep trace of the n512/large-n knob matrix (set_minv_blk4/blk4_minw, set_panel_cm/cm2, etc.) by their owners may expose single-valued knobs analogous to the LU ones I folded. Suggest next: the small-n subsystem is now structurally minimal; remaining diff_lines is comment density or a fresh combine to fold briefs 1-6 into the main line."
2026-06-25T05:21:39.463773,2,7,N/A,N/A,N/A,brief_start,N/A,"Produce a definitive SINGLE-VALUED-KNOB audit of the ~29 remaining set_* knobs on the new base d0ea71af2, the way worker-0's brief-7 audit routed the kernel findings. For EACH set_* knob: (1) count distinct values set from Python across ALL dispatch paths (scored + test + secret-guard paths); (2) if a knob is NEVER called from Python (e.g. set_yfold appears to have 0 callers) OR is always set to one constant, its C++ read-branch is foldable + the knob removable. Build a table: knob | distinct python values | C++ read sites | verdict(dead/single-valued/multi-valued) | region(front=worker1 / bf16-back=worker3 / LU=worker2-yours / n4096-python). REMOVE only the knobs whose definition AND all call sites are in YOUR LU region (likely few left -- you already folded the LU knobs); for every dead/single-valued knob in another region, LIST it precisely (knob, the one live value, the dead branch line) so I can route a fold brief to the owner. CRITICAL: a knob set only on a secret-safety path (e.g. the n512 bad-subset flags) is LIVE even if the 12 scored shapes don't trigger it -- mark those multi-valued/KEEP. REAL CODE ONLY. If you make removals, build+validate(all guards)+benchmark byte-identical; if pure-audit, log no spurious iteration (like your brief-5 no-op). The routed findings list is the deliverable."
2026-06-25T05:27:54.044369,2,7,N/A,N/A,N/A,brief_stop,N/A,"Brief-7 KNOB-MATRIX AUDIT: PURE AUDIT, no edits, no iteration logged (working tree byte-identical to parent d0ea71af2). KEY RESULT: all 27 remaining set_* knobs are in the FRONT (worker-1) or BF16-BACK (worker-3) region -- ZERO are in my LU region (_CUDA_LU_SRC 4958-5958; I already folded every LU knob in briefs 2-4), so I have no in-region removals. Mechanism note: most knobs are applied via a dynamic sets-list loop (lines 6122-6123: for _name,_v in sets: getattr(_ext,_name)(_v)) + per-regime dicts (_LARGE_LO/_LARGE_HI/n352/n176) + the n512 good/bad RAII flag funcs (set_n512_good_flags @4614, set_n512_bad_flags @4658) -- so a plain grep for '_ext.set_X(' UNDERCOUNTS; I traced the sets-list and dicts. ===== FOLDABLE FINDINGS TO ROUTE (verified by hand) ===== [1] set_minv_nt_sl | SINGLE-VALUED=512 | ONLY call site is the import-time _ext.set_minv_nt_sl(512) @ line 5996 (NOT in the sets-list/dicts); C++ default 256 is dead; read @ line 2016 (g_minv_nt_sl, the single-level blk2 build_Minv launch for shapes 1,2) always sees 512 -> fold to 512, remove global+setter+prototype+functions=+the 5996 call. OWNER: worker-1 (front, def @1575). [2] set_yfold_maxrest | SINGLE-VALUED=64 | set only @6161 ('set_yfold_maxrest', p.get('yfold_maxrest',64)) guarded by yfold-on, and every regime dict that has yfold uses yfold_maxrest=64 (line 6097); C++ default also 64 -> g_yfold_maxrest is always 64; read @4098 (rest<=g_yfold_maxrest) -> fold to 'rest<=64', remove global+setter+prototype+functions=+the dict key+the 6161 append. OWNER: worker-1 (front, def @1564). [3] set_mega_warps | SINGLE-VALUED=24 on this base | I ALREADY folded this in my brief-6 (on a different base 984cd2bad): qr_mega_small reached only from n==176 dispatch, g_mega_warps always =_MEGA_N176=24 -> collapse the mega launch grid to qr_mega_resident_kernel<24,6> + remove the knob. This combine base d0ea71af2 predates that; a fresh combine should pull in 984cd2bad's mega fold. OWNER: worker-1 (front, def @1761). ===== KEEP (multi-valued or secret-guard, do NOT fold) ===== set_yfold (0 default / 1 in large-n yfold regimes -- the brief's '0 callers' hypothesis is WRONG; it IS set via the sets-list @6160); set_prec (3/1/0, 0 via set_n512_bad_flags secret-safety); set_warps (8/16/32); set_panel_defer (0/5/4); set_wsp_pad (2/0); set_panel_cm (0/1); set_panel_cm2 (0/1); set_ov_fold (0/1); set_minv_nt (256/512/224/640); set_minv_blk4 (0/1/2/3); set_minv_blk4_minw (0/48); set_inner_wmma (0/2); set_inner_wmma_wmax (0/32); set_panel_apply_fused (0/1); set_paf_warps (8/32); set_paf_help (1/2); set_bf16_wf16 (0/1); set_bf16_nt (256/512); set_fp16_pure (1/0); set_cmf_warps (default0->24 / 16); set_n2048_h (0/1 n2048 HI regime); set_wsp_cm_coop (0/1 n2048 HI); set_cmf_mrfine (0/1, AND set=1 in set_n512_bad_flags -- SECRET-GUARD); set_ov_coop (0/2 LARGE_LO). All MULTI-VALUED or set only on an ill-cond/bad-subset/regime path = LIVE. Net deliverable: 3 single-valued knobs to fold (minv_nt_sl, yfold_maxrest, mega_warps) all in worker-1's front region -- route a fold brief to worker-1 (or fold in a combine). Geomean/diff_lines unchanged (no edit)."
2026-06-25T05:29:59.619455,2,8,N/A,N/A,N/A,brief_start,N/A,"Clean up the dead parameters/branches in YOUR n=4096 CholeskyQR Python now that all the recon/TRSM knobs are folded (you flagged these as residual). Targets: (1) _cholqr_path's gate and dense_noinfo params are now constant-True from the frozen dispatch (the only caller passes gate=True, dense_noinfo=(B==2) and B==2 always reaches it since n>=4096&B!=2 routes to geqrf first) -- inline both: drop the  guards, the  conditionals, and remove the params from the signature IF the single call site is updated in lockstep (it's in _custom_kernel_generic, also your n4096 dispatch arm -- update both together). (2) _choleskyqr_1pass / _reconstruct_householder: any param or branch only exercised by the already-deleted non-dense arm. (3) any _OZ_*/module constant now read by nothing after the oz-variant folds. TRACE each: confirm the value is truly constant on every reachable path before inlining. CRITICAL: do NOT inline away a secret-safety discriminator (e.g. _TAU_OVERRIDE's A.shape[1]==4096 check, or any held-out-batch B==1/B==3 gate) -- those guard test/secret shapes. REAL CODE ONLY. Build+validate(all guards incl off-grid + diff-correctness)+benchmark; shape-6 byte-identical within 5% of 11440us, geomean under ~1820us. SCOPE: n=4096 CholeskyQR Python (_cholqr_path/_choleskyqr_1pass/_reconstruct_householder/_gram_int_ozaki) + _CUDA_LU_SRC constants ONLY; do NOT touch the front/n512 (worker 1), bf16-back (worker 3), or _custom_kernel_generic beyond the single n4096 arm."
2026-06-25T05:41:22.541124,2,8,0,1764.080,6684,succeeded,24cd6e3dc07ded9c6ddb49689c662844e49ff2ab,"Remove _cholqr_path's now-unused dense_noinfo/gate params. The body already inlined both (constant-True: B!=2 routes to geqrf, so _cholqr_path only reached with B==2 -> dense_noinfo=True/gate=True), leaving the params unused in the signature + passed at the single dispatch call. Removed them from the signature, updated the call to _cholqr_path(A.contiguous()) in lockstep, cleaned the stale dispatch comment (impossible B=3 dense_noinfo=False path). _TAU_OVERRIDE A.shape[1]==4096 secret-safety + good-gate geqrf fallback preserved. Shape 6 byte-identical (11389us, floor 11440); geomean 1764.1us (cap 1820). -3 lines (6687->6684)."
2026-06-25T05:48:12.983738,2,8,1,1763.545,6682,succeeded,1fcdd68d83fcae8dcabd464e600e217fc110ded5,"Fold _gram_int_ozaki's lower-triangle selector to 0. The Gram's only consumer is now the fused chol_b2_lower_R_solve (FILL_MODE_LOWER potrf reads row-major-UPPER -> lower=0); the 'else 1' (row-major-lower) was for the deleted non-dense cholesky_ex path -> dead. Scored shape takes lower=0, and held-out n>4096 B==2 also needs lower=0 (same fused potrf), so the else arm would fill the WRONG triangle. Hardcoded lower=0. Shape 6 byte-identical (11399us, floor 11440); geomean 1763.5us (cap 1820). -2 lines (6684->6682)."
2026-06-25T05:55:26.421383,2,8,2,1759.792,6681,succeeded,2d8cb261c0a79f1a73b7c60b2f21197d2b5bee80,"Remove oz_recombine_2pass's now-single-valued lower param (always 0 after the Python fold). Removed it from oz_recombine_GfromS_kernel (folded if(lower?(j>i):(j<i)) -> upper-triangle if(j<i)), oz_recombine_2pass (param + (int)lower kernel arg), the _CPP_LU_SRC prototype, and the Python call, all in lockstep. Shape 6 byte-identical (11377us, floor 11440); geomean 1759.8us (cap 1820). -1 line (6682->6681)."
2026-06-25T05:59:49.960549,2,8,N/A,N/A,N/A,brief_stop,N/A,"Brief-8 exhausted. diff_lines 6687->6681 (-6) over 3 succeeded iterations on combine base d0ea71af2; geomean under the ~1820us cap every iteration (final 1759.8us), shape 6 byte-identical (11377-11399us, under its 11440 floor); full gate incl off-grid robustness + diff-correctness green throughout. TARGET (1) _cholqr_path gate/dense_noinfo: the body was ALREADY inlined on this base (constant-True), leaving the two params unused in the signature + passed at the single dispatch call -> removed both params from the signature AND updated the call to _cholqr_path(A.contiguous()) in LOCKSTEP (the n4096 arm only), cleaned the stale 'B=3 dense_noinfo=False' dispatch comment (that path routes to geqrf, impossible). (i1, -3). TARGET (2) _choleskyqr_1pass / _reconstruct_householder: ALREADY minimal on this base (the non-dense arm + recon setters were folded in my earlier briefs and pulled into the combine) -- no dead params/branches left. TARGET (3) _OZ_*/module constants: ALL live (_OZ_NS/_OZ_MAXPQ/_INV127/_COLNORM_TOL/_TRSM_NB_CPP/_TAU_OVERRIDE each read by something) -- none orphaned. BONUS: found + folded _gram_int_ozaki's 'lower = 0 if (b==2 and n==4096) else 1' -- the else-1 (row-major-lower) arm was a remnant of the deleted non-dense cholesky_ex path; the Gram's only consumer is now the fused chol_b2_lower_R_solve which always reads UPPER (lower=0), so any held-out n>4096 B==2 also needs 0 (the else would have filled the WRONG triangle). Hardcoded lower=0 (i2, -2), then removed the now-single-valued C++ lower param from oz_recombine_GfromS_kernel/oz_recombine_2pass + prototype + Python call in lockstep (i3, -1). SECRET-SAFETY preserved: _TAU_OVERRIDE's A.shape[1]==4096 check + the good-gate geqrf fallback (held-out bad-row reroute) are intact. The n=4096 CholeskyQR Python vertical is now structurally minimal (no dead params, no shape-discriminator dead branches; verified the (b==2 and n==4096) discriminator grep over 6310-6420 is empty). Suggest next: no remaining dead-param/branch work in the n4096 Python; frontier is comment density or a fresh combine to fold briefs 1-8 + the routed knob folds (minv_nt_sl/yfold_maxrest/mega_warps -> worker-1) into the main line."
2026-06-25T06:13:08.176091,2,10,N/A,N/A,N/A,brief_start,N/A,"CORRECTION of the prior brief: do NOT do any standalone comment removal (operator rule: comment removal ONLY when bundled with a code change). This is a VERIFICATION pass of your LU/n4096 vertical on base 775c4a279 (it's dead-code-exhausted across briefs 1-8). Independently re-trace for any REMAINING REAL dead code in your region: a __global__ kernel with zero reachable launch, a host helper with zero callers, a g_* knob set-but-never-read, a param/branch unreachable on all scored+test+secret paths. If you find genuine dead CODE, remove it (its attached comments come out with it). If your vertical is fully clean (likely -- you've cleared it), report clean and make NO edits / log no spurious iteration (as you correctly did on brief-5/7). CRITICAL: keep every secret-safety guard + _TAU_OVERRIDE. Build+validate only if you make a real-code removal. SCOPE: _CUDA_LU_SRC + n4096 Python; LIST any cross-region real dead code for owners. The clean-bill-of-health (or a real removal) is the deliverable -- NOT comment edits."
2026-06-25T06:31:25.513233,2,10,0,1763.673,6654,succeeded,b3ec952cf28bd56a35105e7585c72c498e3d853b,"VERIFICATION pass found REAL dead code re-introduced by the combine base 775c4a279 (predates my brief-8 folds): re-applied them. (1) _cholqr_path's dense_noinfo/gate params are unused in the inlined body (only B==2 reaches it -> both always True) -> removed from signature + dispatch call in lockstep. (2) _gram_int_ozaki's 'lower = 0 if (b==2 and n==4096) else 1' else-arm is a remnant of the deleted non-dense cholesky_ex path (consumer chol_b2_lower_R_solve always reads UPPER) -> hardcoded lower=0 + removed the now-single-valued C++ lower param from oz_recombine_GfromS_kernel/oz_recombine_2pass + prototype + Python call. _TAU_OVERRIDE A.shape[1]==4096 + good-gate geqrf fallback preserved. Shape 6 byte-identical (11401us, floor 11440); geomean 1763.7us (cap 1820). -6 lines."
2026-06-25T06:38:16.063465,2,10,N/A,N/A,N/A,brief_stop,N/A,"Brief-10 VERIFICATION pass on combine base 775c4a279: NOT fully clean -- found REAL dead code re-introduced by the combine (it forked from a base predating my brief-8 folds), removed it (1 succeeded iteration, -6 lines, byte-identical shape 6 11401us under 11440 floor, geomean 1763.7us, full gate incl off-grid+diff-correctness green). FOUND+REMOVED (real code, NOT comment-only): (1) _cholqr_path's dense_noinfo/gate params -- the body is inlined (constant-True; only B==2 reaches it since B!=2 routes to geqrf), so the params were unused in the signature + passed at the single dispatch call -> removed from signature + dispatch call in lockstep. (2) _gram_int_ozaki's 'lower = 0 if (b==2 and n==4096) else 1' -- the else-1 (row-major-lower) is a remnant of the deleted non-dense cholesky_ex path (the Gram's only consumer chol_b2_lower_R_solve always reads UPPER); hardcoded lower=0 + removed the now-single-valued C++ lower param from oz_recombine_GfromS_kernel/oz_recombine_2pass + prototype + Python call. (attached stale comments came out WITH the code per the bundled-change rule; no standalone comment edits.) RE-TRACE OF THE REST OF MY VERTICAL = CLEAN: every _CUDA_LU_SRC __global__ kernel has >=1 launch (14/14: diag_lu_warp/gather_diag_and_eye/split_flat[_fp16]/split_panel_strided/scatter_split_panel/panel_solve_fused/oz_colmax_v4/oz_peel_v4t/oz_recombine_S_v2/oz_recombine_GfromS/build_H_inplace/chol_tri_to_R); ZERO set_*/precision-knob globals in the LU region (only g_solveptrs_cap + g_oz_last_G, both live read+write internal counters); no NS/ob/w-keyed dead branch (oz_slice NS==4 fold, recon w<64-tail fold, diag_lu_warp-only all intact from briefs 1-3); the (b==2 and n==4096) shape-discriminator grep over the n4096 Python vertical (6283-6391) is now empty. SECRET-SAFETY preserved: _TAU_OVERRIDE A.shape[1]==4096 + the good-gate held-out-bad-row geqrf fallback. CROSS-REGION (worker-1 front, LIST-only): mega_warps is ALREADY folded on this base (combine pulled in my brief-6); minv_nt_sl (single-valued=512, only call @ import) and yfold_maxrest (single-valued=64) remain foldable per my brief-7 routed table -- route to worker-1 if not yet done in their branch. Suggest next: my LU/n4096 vertical is dead-code-exhausted again; a fresh combine should pull in THIS commit (b3ec952cf) so the brief-8 folds aren't lost a third time."
